t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
2.22,9.2745,6.3115,1.0608,0.8198,0.55842,-0.018984,-0.12545,7.3322,-0.42731,-1.3096,-0.22938,-0.99967,0.65065,-4.6301,-24.628,0.34974,0,0,0,6.8501,6.8593,6.8604,6.875,-25.263,6.9565,9.1965,-38.464,9.8573,-111.79
2.23,9.3476,6.306,1.0477,0.8195,0.55705,-0.019643,-0.13316,7.2846,-0.67324,-1.3057,-0.17786,-1.0097,0.65751,-4.8845,-24.558,0.43609,0,0,0,6.8546,6.8644,6.8632,6.8765,-25.61,7.0586,8.0731,-30.977,10.612,-112.39
2.24,9.4202,6.2981,1.0347,0.819,0.55585,-0.020342,-0.14093,7.2345,-0.91846,-1.301,-0.12711,-1.0164,0.66289,-5.142,-24.487,0.51123,0,0,0,6.8587,6.8687,6.8657,6.8776,-25.884,7.1699,6.9583,-23.895,11.691,-110.12
2.25,9.4923,6.2876,1.0217,0.8183,0.55482,-0.021078,-0.14872,7.1818,-1.163,-1.2955,-0.078167,-1.0203,0.66694,-5.4019,-24.414,0.57538,0,0,0,6.8625,6.872,6.868,6.8782,-26.089,7.2935,5.8794,-17.234,13.083,-105.25
2.26,9.5639,6.2748,1.0088,0.81741,0.55395,-0.021847,-0.15652,7.1264,-1.4067,-1.2895,-0.031951,-1.0217,0.66979,-5.6636,-24.341,0.62902,0,0,0,6.8658,6.8746,6.8699,6.8783,-26.23,7.4325,4.8611,-11.007,14.774,-98.057
2.27,9.6348,6.2595,0.99594,0.81635,0.55322,-0.022645,-0.16432,7.0685,-1.6498,-1.283,0.010733,-1.021,0.67159,-5.9263,-24.266,0.67287,0,0,0,6.8688,6.8762,6.8716,6.8779,-26.311,7.5899,3.9251,-5.2282,16.753,-88.82
2.28,9.7052,6.2418,0.98315,0.81513,0.55263,-0.023471,-0.17209,7.0079,-1.8921,-1.2761,0.049191,-1.0187,0.67247,-6.1896,-24.189,0.70786,0,0,0,6.8713,6.8771,6.8728,6.8771,-26.336,7.7685,3.0906,0.088132,19.005,-77.812
2.29,9.775,6.2217,0.97042,0.81376,0.55215,-0.024323,-0.17983,6.9447,-2.1336,-1.2688,0.082842,-1.0151,0.67255,-6.4529,-24.11,0.73508,0,0,0,6.8733,6.8772,6.8738,6.8759,-26.311,7.9709,2.3738,4.9281,21.518,-65.31
2.3,9.8441,6.1991,0.95777,0.81226,0.55176,-0.025199,-0.18752,6.8788,-2.3743,-1.2614,0.11121,-1.0107,0.67197,-6.7157,-24.029,0.75578,0,0,0,6.875,6.8766,6.8744,6.8743,-26.239,8.1997,1.7884,9.2778,24.279,-51.588
2.31,9.9125,6.1742,0.94519,0.81064,0.55145,-0.026096,-0.19515,6.8104,-2.6141,-1.2537,0.13394,-1.0059,0.67084,-6.9775,-23.946,0.77132,0,0,0,6.8763,6.8754,6.8747,6.8724,-26.127,8.4572,1.3452,13.123,27.276,-36.924
2.32,9.9803,6.1469,0.9327,0.80892,0.55119,-0.027014,-0.20273,6.7393,-2.8532,-1.246,0.15077,-1.0012,0.66929,-7.2381,-23.86,0.78318,0,0,0,6.8772,6.8737,6.8747,6.8703,-25.978,8.7459,1.0522,16.45,30.497,-21.593
2.33,10.047,6.1171,0.92028,0.80713,0.55095,-0.02795,-0.21025,6.6656,-3.0913,-1.2381,0.16157,-0.99706,0.66744,-7.497,-23.771,0.79288,0,0,0,6.8778,6.8714,6.8745,6.8681,-25.8,9.0679,0.91464,19.245,33.927,-5.8705
2.34,10.114,6.085,0.90793,0.80528,0.55072,-0.028904,-0.2177,6.5894,-3.3286,-1.2301,0.1663,-0.99378,0.66542,-7.754,-23.679,0.802,0,0,0,6.878,6.8688,6.8741,6.8657,-25.595,9.4251,0.93514,21.493,37.554,9.9674
2.35,10.179,6.0506,0.89567,0.80339,0.55046,-0.029873,-0.22509,6.5106,-3.5649,-1.222,0.16503,-0.99178,0.66335,-8.0089,-23.583,0.81211,0,0,0,6.878,6.8658,6.8735,6.8634,-25.372,9.8196,1.1135,23.181,41.366,25.645
2.36,10.244,6.0137,0.88349,0.80147,0.55015,-0.030856,-0.23243,6.4292,-3.8002,-1.2139,0.15796,-0.99144,0.66136,-8.2614,-23.482,0.82479,0,0,0,6.8778,6.8626,6.8728,6.8611,-25.134,10.253,1.4466,24.295,45.35,40.886
2.37,10.308,5.9746,0.8714,0.79954,0.54977,-0.031853,-0.23973,6.3453,-4.0345,-1.2055,0.14537,-0.99309,0.6596,-8.5115,-23.377,0.84154,0,0,0,6.8773,6.8591,6.8721,6.8589,-24.888,10.727,1.9288,24.82,49.493,55.415
2.38,10.371,5.9331,0.85938,0.79762,0.54929,-0.032863,-0.24698,6.259,-4.2677,-1.197,0.12767,-0.99703,0.65819,-8.7591,-23.268,0.86383,0,0,0,6.8767,6.8556,6.8713,6.8569,-24.639,11.243,2.5516,24.744,53.782,68.956
2.39,10.433,5.8892,0.84746,0.79572,0.54869,-0.033887,-0.25422,6.1702,-4.4998,-1.1882,0.10536,-1.0035,0.65728,-9.0043,-23.152,0.89301,0,0,0,6.8758,6.852,6.8705,6.8552,-24.395,11.803,3.3037,24.05,58.204,81.234
2.4,10.494,5.8431,0.83562,0.79384,0.54795,-0.034925,-0.26144,6.0789,-4.7308,-1.1791,0.079067,-1.0128,0.65701,-9.2471,-23.031,0.93029,0,0,0,6.8748,6.8485,6.8698,6.8539,-24.16,12.408,4.1711,22.727,62.747,91.972
2.41,10.554,5.7946,0.82388,0.79199,0.54706,-0.03598,-0.26866,5.9852,-4.9605,-1.1696,0.049499,-1.0251,0.65753,-9.4876,-22.904,0.97676,0,0,0,6.8736,6.845,6.869,6.8528,-23.942,13.058,5.1371,20.759,67.398,100.89
2.42,10.614,5.7439,0.81223,0.79019,0.54599,-0.037055,-0.2759,5.8892,-5.1888,-1.1596,0.017478,-1.0404,0.65899,-9.726,-22.77,1.0333,0,0,0,6.8722,6.8416,6.8684,6.8522,-23.747,13.756,6.1821,18.132,72.144,107.73
2.43,10.672,5.6908,0.80069,0.78843,0.54473,-0.038155,-0.28316,5.7907,-5.4158,-1.1489,-0.016078,-1.059,0.66154,-9.9626,-22.629,1.1006,0,0,0,6.8707,6.8385,6.8678,6.8521,-23.582,14.502,7.2838,14.839,76.972,112.21
2.44,10.73,5.6355,0.78925,0.78672,0.54329,-0.039288,-0.29047,5.6899,-5.6414,-1.1375,-0.050203,-1.0808,0.66534,-10.198,-22.48,1.1791,0,0,0,6.869,6.8355,6.8673,6.8523,-23.453,15.296,8.4185,10.93,81.857,114.35
2.45,10.786,5.578,0.77794,0.78504,0.54164,-0.040464,-0.29782,5.5868,-5.8654,-1.1253,-0.083975,-1.1059,0.67049,-10.432,-22.323,1.269,0,0,0,6.8672,6.8327,6.8669,6.853,-23.365,16.139,9.5635,6.4954,86.769,114.31
2.46,10.841,5.5182,0.76675,0.78341,0.53978,-0.041692,-0.30524,5.4813,-6.0878,-1.1121,-0.11654,-1.1342,0.67711,-10.665,-22.157,1.3703,0,0,0,6.8654,6.8302,6.8666,6.854,-23.324,17.031,10.698,1.6275,91.676,112.25
2.47,10.896,5.4563,0.7557,0.7818,0.53773,-0.042987,-0.31272,5.3735,-6.3085,-1.0978,-0.14713,-1.1655,0.68526,-10.898,-21.982,1.4828,0,0,0,6.8634,6.8279,6.8664,6.8554,-23.334,17.972,11.802,-3.5826,96.548,108.34
2.48,10.949,5.3921,0.7448,0.78021,0.53547,-0.044363,-0.32027,5.2633,-6.5274,-1.0824,-0.17503,-1.1998,0.695,-11.132,-21.797,1.6062,0,0,0,6.8615,6.8259,6.8662,6.857,-23.397,18.962,12.859,-9.0435,101.35,102.74
2.49,11.001,5.3257,0.73406,0.77864,0.53301,-0.045836,-0.3279,5.1508,-6.7444,-1.0657,-0.19963,-1.237,0.70636,-11.367,-21.602,1.7398,0,0,0,6.8595,6.8241,6.8661,6.8588,-23.515,19.999,13.852,-14.664,106.06,95.63
2.5,11.052,5.2572,0.72349,0.77706,0.53037,-0.047425,-0.33561,5.036,-6.9594,-1.0476,-0.22037,-1.2767,0.71933,-11.603,-21.397,1.883,0,0,0,6.8575,6.8225,6.8661,6.8608,-23.69,21.083,14.767,-20.353,110.64,87.166
2.51,11.102,5.1865,0.71311,0.77548,0.52755,-0.049148,-0.34338,4.9188,-7.1723,-1.028,-0.2368,-1.3187,0.73389,-11.841,-21.181,2.0349,0,0,0,6.8556,6.8212,6.866,6.8629,-23.922,22.211,15.591,-26.018,115.06,77.518
2.52,11.15,5.1138,0.70294,0.77387,0.52455,-0.051025,-0.35123,4.7991,-7.383,-1.0068,-0.24854,-1.3629,0.75,-12.081,-20.953,2.1945,0,0,0,6.8537,6.8201,6.8661,6.8651,-24.21,23.383,16.314,-31.569,119.29,66.85
2.53,11.198,5.0389,0.69298,0.77223,0.5214,-0.053076,-0.35914,4.6771,-7.5913,-0.98407,-0.2553,-1.4088,0.76759,-12.325,-20.713,2.3608,0,0,0,6.8519,6.8192,6.8661,6.8672,-24.553,24.597,16.926,-36.913,123.3,55.331
2.54,11.244,4.9619,0.68326,0.77054,0.5181,-0.055321,-0.36711,4.5526,-7.7972,-0.95961,-0.25687,-1.4562,0.78657,-12.572,-20.461,2.5326,0,0,0,6.8502,6.8186,6.8661,6.8694,-24.947,25.849,17.418,-41.96,127.06,43.125
2.55,11.289,4.8829,0.67379,0.7688,0.51467,-0.05778,-0.37513,4.4257,-8.0005,-0.93341,-0.25313,-1.5048,0.80684,-12.824,-20.196,2.7087,0,0,0,6.8485,6.8181,6.8662,6.8714,-25.391,27.137,17.786,-46.619,130.54,30.4
2.56,11.332,4.8019,0.6646,0.76698,0.51113,-0.060474,-0.38318,4.2961,-8.2011,-0.90543,-0.24405,-1.5543,0.82829,-13.08,-19.918,2.8879,0,0,0,6.847,6.8178,6.8662,6.8734,-25.878,28.458,18.025,-50.797,133.7,17.321
2.57,11.375,4.7189,0.65569,0.76509,0.50749,-0.063419,-0.39125,4.164,-8.3988,-0.87564,-0.22967,-1.6043,0.85077,-13.342,-19.626,3.0688,0,0,0,6.8456,6.8177,6.8661,6.8752,-26.405,29.81,18.132,-54.404,136.52,4.0552
2.58,11.415,4.634,0.64709,0.76311,0.50375,-0.066635,-0.39933,4.0293,-8.5936,-0.84405,-0.21012,-1.6544,0.87414,-13.609,-19.322,3.2501,0,0,0,6.8443,6.8177,6.8661,6.8768,-26.964,31.187,18.106,-57.348,138.96,-9.2314
2.59,11.455,4.5471,0.63882,0.76102,0.49995,-0.070136,-0.4074,3.8918,-8.7852,-0.81064,-0.18561,-1.7045,0.89824,-13.881,-19.003,3.4305,0,0,0,6.8432,6.8178,6.8659,6.8781,-27.549,32.587,17.948,-59.538,140.99,-22.372
2.6,11.493,4.4583,0.63088,0.75883,0.49609,-0.073936,-0.41546,3.7516,-8.9736,-0.77545,-0.15643,-1.754,0.9229,-14.16,-18.67,3.6086,0,0,0,6.8423,6.8181,6.8658,6.8792,-28.152,34.006,17.66,-60.882,142.59,-35.201
2.61,11.53,4.3676,0.62331,0.75652,0.49219,-0.078046,-0.42349,3.6086,-9.1585,-0.73848,-0.12294,-1.8029,0.94792,-14.444,-18.323,3.7832,0,0,0,6.8416,6.8185,6.8655,6.88,-28.764,35.438,17.246,-61.289,143.71,-47.552
2.62,11.565,4.2751,0.61612,0.75408,0.48826,-0.082477,-0.43146,3.4627,-9.34,-0.6998,-0.085572,-1.8506,0.97313,-14.735,-17.961,3.9531,0,0,0,6.841,6.819,6.8652,6.8805,-29.374,36.878,16.711,-60.668,144.34,-59.259
2.63,11.599,4.1808,0.60932,0.75152,0.48431,-0.087234,-0.43938,3.3139,-9.5177,-0.65944,-0.044827,-1.897,0.99831,-15.032,-17.585,4.1171,0,0,0,6.8407,6.8195,6.8649,6.8807,-29.973,38.323,16.063,-58.927,144.44,-70.154
2.64,11.632,4.0848,0.60294,0.74882,0.48035,-0.09232,-0.44723,3.1621,-9.6916,-0.61748,-0.0012771,-1.9418,1.0233,-15.334,-17.194,4.274,0,0,0,6.8407,6.8202,6.8645,6.8806,-30.549,39.765,15.311,-55.975,143.97,-80.072
2.65,11.663,3.987,0.59698,0.74598,0.47639,-0.097735,-0.455,3.0072,-9.8616,-0.57399,0.044442,-1.9847,1.0478,-15.642,-16.79,4.423,0,0,0,6.8409,6.821,6.8642,6.8801,-31.088,41.2,14.465,-51.72,142.92,-88.848
2.66,11.692,3.8876,0.59146,0.74299,0.47244,-0.10348,-0.46267,2.8492,-10.027,-0.52905,0.091642,-2.0254,1.0716,-15.956,-16.371,4.5631,0,0,0,6.8414,6.8219,6.8638,6.8792,-31.579,42.621,13.538,-46.136,141.26,-96.378
2.67,11.72,3.7865,0.5864,0.73985,0.46851,-0.10954,-0.47023,2.6881,-10.189,-0.48276,0.13964,-2.0639,1.0945,-16.274,-15.937,4.6935,0,0,0,6.8422,6.8229,6.8634,6.8781,-32.007,44.023,12.542,-39.329,139.01,-102.7
2.68,11.746,3.6838,0.58181,0.73657,0.46459,-0.11591,-0.47769,2.5237,-10.346,-0.43521,0.18781,-2.0998,1.1164,-16.596,-15.49,4.8137,0,0,0,6.8433,6.8241,6.8631,6.8767,-32.362,45.4,11.488,-31.426,136.2,-107.87
2.69,11.77,3.5796,0.5777,0.73313,0.46069,-0.12258,-0.48504,2.3561,-10.499,-0.38652,0.23557,-2.133,1.1371,-16.921,-15.029,4.9231,0,0,0,6.8446,6.8253,6.8629,6.8752,-32.632,46.745,10.388,-22.55,132.85,-111.95
2.7,11.793,3.4738,0.57408,0.72954,0.45681,-0.12952,-0.49226,2.1853,-10.647,-0.33679,0.28239,-2.1635,1.1565,-17.248,-14.555,5.0214,0,0,0,6.8462,6.8266,6.8628,6.8736,-32.81,48.055,9.2526,-12.827,128.99,-114.99
2.71,11.814,3.3666,0.57097,0.7258,0.45295,-0.13674,-0.49935,2.0112,-10.79,-0.28613,0.3278,-2.1911,1.1745,-17.577,-14.068,5.1081,0,0,0,6.848,6.8281,6.8628,6.8719,-32.887,49.324,8.0917,-2.3825,124.65,-117.03
2.72,11.833,3.2581,0.56836,0.72191,0.44911,-0.14419,-0.50632,1.8338,-10.928,-0.23466,0.37137,-2.2159,1.191,-17.905,-13.569,5.1831,0,0,0,6.85,6.8296,6.863,6.8702,-32.856,50.546,6.915,8.6588,119.84,-118.15
2.73,11.85,3.1481,0.56628,0.71786,0.44529,-0.15187,-0.51316,1.6531,-11.061,-0.18251,0.41273,-2.2378,1.206,-18.233,-13.058,5.2464,0,0,0,6.8522,6.8313,6.8633,6.8685,-32.712,51.719,5.7315,20.172,114.6,-118.4
2.74,11.866,3.0369,0.56472,0.71366,0.44148,-0.15976,-0.51987,1.4691,-11.189,-0.12978,0.45155,-2.2568,1.2194,-18.559,-12.535,5.2978,0,0,0,6.8546,6.8331,6.8638,6.8669,-32.451,52.837,4.5497,32.031,108.95,-117.82
2.75,11.88,2.9243,0.56368,0.70932,0.43768,-0.16782,-0.52644,1.2819,-11.312,-0.076591,0.48758,-2.273,1.2314,-18.882,-12.001,5.3374,0,0,0,6.8571,6.8349,6.8645,6.8654,-32.07,53.897,3.3776,44.112,102.92,-116.48
2.76,11.892,2.8106,0.56319,0.70483,0.43389,-0.17604,-0.53289,1.0915,-11.429,-0.023067,0.52058,-2.2864,1.2418,-19.2,-11.457,5.3654,0,0,0,6.8597,6.8369,6.8653,6.864,-31.568,54.894,2.2225,56.289,96.522,-114.43
2.77,11.902,2.6958,0.56322,0.70019,0.4301,-0.18439,-0.53921,0.89791,-11.541,0.030679,0.55039,-2.2972,1.2506,-19.513,-10.903,5.3819,0,0,0,6.8623,6.8388,6.8663,6.8627,-30.945,55.826,1.0911,68.437,89.791,-111.73
2.78,11.91,2.5798,0.5638,0.69542,0.42631,-0.19285,-0.54539,0.70125,-11.647,0.084534,0.57688,-2.3052,1.2581,-19.819,-10.341,5.3873,0,0,0,6.865,6.8408,6.8673,6.8614,-30.2,56.689,-0.010156,80.431,82.75,-108.43
2.79,11.916,2.4629,0.56491,0.69052,0.42252,-0.20139,-0.55146,0.50156,-11.748,0.13839,0.59998,-2.3108,1.2642,-20.117,-9.7699,5.3818,0,0,0,6.8677,6.8427,6.8684,6.8603,-29.337,57.48,-1.0757,92.147,75.423,-104.59
2.8,11.92,2.3449,0.56657,0.68548,0.41872,-0.21,-0.5574,0.29894,-11.842,0.19214,0.61963,-2.314,1.2689,-20.405,-9.1915,5.3659,0,0,0,6.8703,6.8446,6.8696,6.8592,-28.359,58.197,-2.1002,103.46,67.837,-100.25
2.81,11.922,2.226,0.56876,0.68032,0.4149,-0.21864,-0.56322,0.093492,-11.931,0.24567,0.63586,-2.3149,1.2724,-20.683,-8.6062,5.34,0,0,0,6.8728,6.8464,6.8707,6.8582,-27.27,58.836,-3.0793,114.24,60.015,-95.489
2.82,11.921,2.1063,0.57148,0.67504,0.41107,-0.2273,-0.56892,-0.11469,-12.015,0.2989,0.6487,-2.3137,1.2747,-20.95,-8.015,5.3045,0,0,0,6.875,6.848,6.8718,6.8571,-26.076,59.396,-4.0088,124.37,51.984,-90.348
2.83,11.919,1.9858,0.57473,0.66965,0.40721,-0.23596,-0.57452,-0.32547,-12.092,0.35173,0.65824,-2.3105,1.2759,-21.205,-7.4186,5.26,0,0,0,6.8771,6.8494,6.8727,6.8561,-24.785,59.875,-4.8852,133.71,43.768,-84.885
2.84,11.915,1.8645,0.57851,0.66415,0.40334,-0.24459,-0.58,-0.53873,-12.163,0.40408,0.66458,-2.3055,1.2761,-21.446,-6.8178,5.207,0,0,0,6.8788,6.8505,6.8735,6.8549,-23.405,60.271,-5.7056,142.16,35.393,-79.155
2.85,11.908,1.7425,0.58281,0.65855,0.39943,-0.25318,-0.58538,-0.75434,-12.228,0.45585,0.6679,-2.2987,1.2754,-21.672,-6.2134,5.1461,0,0,0,6.8801,6.8514,6.874,6.8536,-21.945,60.583,-6.4676,149.57,26.883,-73.215
2.86,11.9,1.6199,0.58763,0.65285,0.39549,-0.26171,-0.59065,-0.97213,-12.287,0.50697,0.66835,-2.2902,1.2738,-21.884,-5.6064,5.0778,0,0,0,6.8811,6.852,6.8742,6.8522,-20.417,60.808,-7.1694,155.83,18.264,-67.118
2.87,11.889,1.4968,0.59295,0.64707,0.39153,-0.27017,-0.59583,-1.192,-12.34,0.55738,0.66618,-2.2803,1.2714,-22.081,-4.9976,5.0029,0,0,0,6.8817,6.8522,6.8741,6.8505,-18.833,60.948,-7.8096,160.81,9.5603,-60.921
2.88,11.876,1.3732,0.59877,0.6412,0.38752,-0.27854,-0.60092,-1.4137,-12.387,0.60701,0.6616,-2.2689,1.2683,-22.261,-4.3878,4.9219,0,0,0,6.8818,6.8522,6.8736,6.8486,-17.206,60.999,-8.3876,164.38,0.79766,-54.679
2.89,11.861,1.2491,0.60509,0.63526,0.38349,-0.2868,-0.60591,-1.6371,-12.428,0.6558,0.65489,-2.2562,1.2645,-22.425,-3.7779,4.8354,0,0,0,6.8814,6.8518,6.8728,6.8464,-15.55,60.963,-8.9032,166.5,-7.9951,-48.442
2.9,11.843,1.1246,0.61189,0.62925,0.37942,-0.29495,-0.61081,-1.8621,-12.463,0.7037,0.64631,-2.2421,1.2601,-22.572,-3.1688,4.744,0,0,0,6.8806,6.8511,6.8715,6.8439,-13.88,60.84,-9.3566,167.25,-16.783,-42.253
2.91,11.823,0.99984,0.61916,0.62317,0.37532,-0.30297,-0.61563,-2.0885,-12.491,0.75067,0.6361,-2.2266,1.2549,-22.702,-2.5614,4.6484,0,0,0,6.8794,6.8502,6.8699,6.8412,-12.209,60.628,-9.7486,166.71,-25.53,-36.155
2.92,11.801,0.87481,0.6269,0.61704,0.3712,-0.31086,-0.62036,-2.3161,-12.514,0.79666,0.62448,-2.2098,1.2491,-22.816,-1.9565,4.5492,0,0,0,6.8779,6.8491,6.8678,6.8381,-10.55,60.329,-10.08,164.97,-34.2,-30.19
2.93,11.777,0.74958,0.63509,0.61085,0.36704,-0.31861,-0.62501,-2.5448,-12.53,0.84164,0.61166,-2.1915,1.2425,-22.913,-1.3551,4.447,0,0,0,6.8761,6.8478,6.8655,6.8348,-8.9137,59.944,-10.353,162.12,-42.758,-24.399
2.94,11.751,0.62422,0.64373,0.60462,0.36286,-0.3262,-0.62957,-2.7743,-12.541,0.88559,0.59785,-2.1717,1.2352,-22.994,-0.75791,4.3424,0,0,0,6.874,6.8465,6.8629,6.8313,-7.3111,59.475,-10.569,158.25,-51.167,-18.826
2.95,11.722,0.49878,0.6528,0.59835,0.35867,-0.33363,-0.63405,-3.0046,-12.546,0.92848,0.58323,-2.1504,1.227,-23.06,-0.16586,4.2358,0,0,0,6.8717,6.8451,6.86,6.8276,-5.7519,58.922,-10.73,153.45,-59.392,-13.512
2.96,11.69,0.37332,0.66229,0.59206,0.35446,-0.34089,-0.63845,-3.2355,-12.544,0.9703,0.56798,-2.1275,1.218,-23.11,0.42025,4.1279,0,0,0,6.8694,6.8437,6.8569,6.8238,-4.245,58.287,-10.84,147.8,-67.397,-8.499
2.97,11.657,0.24791,0.6722,0.58573,0.35024,-0.34798,-0.64277,-3.4668,-12.537,1.011,0.55228,-2.1028,1.208,-23.145,0.99963,4.0192,0,0,0,6.867,6.8424,6.8538,6.8199,-2.7984,57.575,-10.901,141.4,-75.146,-3.8298
2.98,11.621,0.1226,0.68251,0.57939,0.34603,-0.3549,-0.64701,-3.6983,-12.524,1.0507,0.53629,-2.0764,1.1969,-23.166,1.5715,3.9101,0,0,0,6.8646,6.8413,6.8506,6.816,-1.4191,56.786,-10.918,134.34,-82.603,0.45364
2.99,11.583,-0.0025581,0.69321,0.57304,0.34182,-0.36163,-0.65116,-3.93,-12.506,1.0892,0.52019,-2.0481,1.1848,-23.173,2.1351,3.801,0,0,0,6.8623,6.8404,6.8474,6.8123,-0.11355,55.924,-10.894,126.69,-89.733,4.3091
3,11.543,-0.1275,0.70429,0.56669,0.33763,-0.36817,-0.65522,-4.1617,-12.482,1.1267,0.50414,-2.018,1.1716,-23.168,2.6897,3.6923,0,0,0,6.8601,6.8398,6.8443,6.8087,1.1131,54.992,-10.833,118.56,-96.499,7.6944
3.01,11.5,-0.25217,0.71574,0.56034,0.33346,-0.37453,-0.6592,-4.3934,-12.452,1.1631,0.48831,-1.9859,1.1572,-23.151,3.2347,3.5844,0,0,0,6.8581,6.8395,6.8413,6.8053,2.2564,53.995,-10.742,110.03,-102.87,10.567
3.02,11.455,-0.37652,0.72755,0.55401,0.32933,-0.38069,-0.66309,-4.6247,-12.417,1.1984,0.47286,-1.9518,1.1416,-23.123,3.7694,3.4775,0,0,0,6.8564,6.8395,6.8385,6.8023,3.3127,52.936,-10.624,101.19,-108.8,12.886
3.03,11.407,-0.5005,0.7397,0.54769,0.32525,-0.38665,-0.6669,-4.8558,-12.377,1.2326,0.45797,-1.9159,1.1248,-23.085,4.2933,3.372,0,0,0,6.855,6.8399,6.836,6.7996,4.2795,51.821,-10.486,92.129,-114.26,14.608
3.04,11.358,-0.62404,0.7522,0.5414,0.32122,-0.39242,-0.67061,-5.0864,-12.331,1.2658,0.44381,-1.878,1.1067,-23.038,4.8057,3.2679,0,0,0,6.8539,6.8408,6.8338,6.7974,5.1549,50.653,-10.334,82.933,-119.21,15.691
3.05,11.306,-0.74711,0.76502,0.53514,0.31726,-0.398,-0.67422,-5.3165,-12.281,1.298,0.43057,-1.8382,1.0875,-22.983,5.3061,3.1653,0,0,0,6.8532,6.842,6.8319,6.7956,5.938,49.438,-10.174,73.693,-123.63,16.092
3.06,11.251,-0.86964,0.77815,0.52892,0.31338,-0.40338,-0.67774,-5.546,-12.225,1.3292,0.41842,-1.7967,1.067,-22.92,5.7943,3.0644,0,0,0,6.8528,6.8437,6.8304,6.7944,6.6289,48.182,-10.014,64.497,-127.46,15.771
3.07,11.195,-0.99159,0.7916,0.52275,0.30958,-0.40856,-0.68115,-5.7749,-12.165,1.3593,0.40756,-1.7535,1.0453,-22.85,6.2697,2.965,0,0,0,6.8527,6.8457,6.8293,6.7937,7.2284,46.891,-9.8615,55.434,-130.68,14.684
3.08,11.136,-1.1129,0.80534,0.51663,0.30589,-0.41356,-0.68447,-6.003,-12.1,1.3885,0.3982,-1.7088,1.0227,-22.775,6.732,2.8671,0,0,0,6.853,6.8481,6.8286,6.7936,7.7383,45.571,-9.7234,46.594,-133.25,12.79
3.09,11.075,-1.2336,0.81936,0.51057,0.3023,-0.41838,-0.68767,-6.2304,-12.03,1.4166,0.39053,-1.6629,0.999,-22.696,7.181,2.7705,0,0,0,6.8536,6.8508,6.8283,6.7942,8.1613,44.228,-9.6085,38.064,-135.13,10.045
3.1,11.011,-1.3535,0.83367,0.50457,0.29884,-0.42302,-0.69077,-6.4569,-11.956,1.4439,0.38478,-1.6158,0.97449,-22.613,7.6165,2.6748,0,0,0,6.8545,6.8538,6.8284,6.7953,8.5009,42.87,-9.5255,29.933,-136.29,6.409
3.11,10.945,-1.4727,0.84824,0.49864,0.2955,-0.42749,-0.69375,-6.6826,-11.878,1.4701,0.38118,-1.5679,0.94928,-22.526,8.0384,2.5798,0,0,0,6.8557,6.857,6.8289,6.797,8.7616,41.505,-9.4834,22.282,-136.71,1.8637
3.12,10.877,-1.5911,0.86307,0.49278,0.2923,-0.4318,-0.69662,-6.9075,-11.796,1.4955,0.37993,-1.5195,0.92353,-22.438,8.4466,2.485,0,0,0,6.857,6.8603,6.8297,6.7993,8.9482,40.139,-9.4908,15.14,-136.41,-3.4547
3.13,10.807,-1.7086,0.87814,0.487,0.28925,-0.43596,-0.69936,-7.1314,-11.709,1.5198,0.38118,-1.4707,0.89738,-22.347,8.8412,2.3898,0,0,0,6.8584,6.8636,6.8307,6.802,9.0661,38.779,-9.5545,8.5136,-135.47,-9.3529
3.14,10.735,-1.8252,0.89346,0.48129,0.28636,-0.43998,-0.70198,-7.3544,-11.619,1.5433,0.38503,-1.4218,0.871,-22.256,9.2222,2.2937,0,0,0,6.8599,6.867,6.832,6.805,9.1203,37.431,-9.6792,2.4134,-133.95,-15.638
3.15,10.66,-1.9409,0.90901,0.47566,0.28362,-0.44388,-0.70447,-7.5765,-11.525,1.5657,0.39152,-1.3731,0.84453,-22.165,9.5899,2.196,0,0,0,6.8615,6.8703,6.8334,6.8083,9.1161,36.101,-9.8679,-3.1524,-131.91,-22.116
3.16,10.583,-2.0557,0.92477,0.47011,0.28105,-0.44768,-0.70682,-7.7977,-11.427,1.5872,0.40062,-1.3248,0.8181,-22.074,9.9443,2.0961,0,0,0,6.8631,6.8734,6.835,6.8118,9.059,34.795,-10.121,-8.1747,-129.41,-28.594
3.17,10.504,-2.1695,0.94075,0.46464,0.27865,-0.45137,-0.70903,-8.018,-11.326,1.6076,0.41223,-1.277,0.79184,-21.984,10.286,1.9934,0,0,0,6.8645,6.8762,6.8366,6.8153,8.9545,33.515,-10.439,-12.645,-126.51,-34.878
3.18,10.423,-2.2822,0.95692,0.45924,0.27643,-0.45498,-0.71111,-8.2374,-11.221,1.627,0.42621,-1.2299,0.76587,-21.895,10.615,1.8871,0,0,0,6.8659,6.8788,6.8382,6.8188,8.808,32.265,-10.818,-16.554,-123.28,-40.776
3.19,10.34,-2.3939,0.97328,0.45393,0.27438,-0.45853,-0.71303,-8.4559,-11.114,1.6454,0.44235,-1.1837,0.74028,-21.808,10.931,1.7768,0,0,0,6.8671,6.881,6.8397,6.8222,8.6253,31.05,-11.253,-19.894,-119.78,-46.093
