t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
4.920319709397257,-2.227672434605025,6.839477766530671,1.2360867250026086,-5.190189299978894,-0.8767794132162358,0.9220792825465823,0.7598838027807888,0.36495251075296953,0.5338502371990131,-0.06625854971826692,-0.5695472429144582,0.4746061997184696,-3.572113083727797,0,0,0,0,0,0,11.222195563688295,11.215582598358687,11.210750879934249,11.222194396349586,0,0,0,0,0,0
4.9336997315870565,-2.294089761266609,6.825281297019739,1.2481913440100556,-4.73702785811498,-1.2445511318305034,0.8870785744166435,0.757759567674666,0.3494566556870164,0.5450474918646419,-0.08126324512059521,-0.5460664335991988,0.4642306101870596,-3.5740149695871635,0,0,0,0,0,0,11.222195654352305,11.220672376638998,11.2108289871267,11.222194657428407,0,0,0,0,0,0
4.9470797537768565,-2.354419013858721,6.806191759555961,1.2598190530526352,-4.280194704236577,-1.6082148941693735,0.850739485359669,0.7551433159024639,0.3338777017464685,0.5558785455665887,-0.09634985888009293,-0.5147346516676023,0.46126425772017804,-3.577889031617515,0,0,0,0,0,0,11.22219573011431,11.221630069061655,11.207275959319416,11.222194897074619,0,0,0,0,0,0
4.960459775966656,-2.40861285772282,6.782262960425697,1.2709496442065187,-3.8199641479479824,-1.9679536172561847,0.8127174085460342,0.752018289924397,0.31825511008432067,0.5663389226836129,-0.11154551171474343,-0.4763150704144146,0.45297656686343374,-3.583538133172301,0,0,0,0,0,0,11.22219578917246,11.221921520408237,11.064664442406087,11.222195118933055,0,0,0,0,0,0
4.973839798156456,-2.4566378913477105,6.753551906544126,1.2815572462595586,-3.3582727743991634,-2.323247876460901,0.772613449257125,0.7485751772041991,0.30298125042985474,0.5757902218739375,-0.12768393148008586,-0.2121376024467791,0.2107828738777143,-3.6454237849780426,0,0,0,0,0,0,11.222195831144811,11.222038397755721,11.20270850678602,11.222195322967844,0,0,0,0,0,0
4.987219820346256,-2.498463694418172,6.72009339043143,1.291621417170455,-2.893490329672439,-2.6777795178792894,0.7315690342049255,0.7448620387886472,0.28803655034919434,0.5841714260395221,-0.14477304249636783,-0.17426781699876817,0.18578810734782514,-3.6530308781911707,0,0,0,0,0,0,11.222195857337626,11.222095678021763,11.220527675105368,11.222195501442858,0,0,0,0,0,0
5.000599842536056,-2.5340612712653536,6.6818992466140825,1.3011295668985257,-2.427324370148519,-3.0311471179623646,0.6894924893768655,0.7406958846158835,0.27300916794790325,0.5921327780528535,-0.16190853555458362,-0.16533764933629047,0.18875493684034406,-3.653648074535285,0,0,0,0,0,0,11.222195870887075,11.222126843134326,11.221751806445655,11.222195645982874,0,0,0,0,0,0
5.013979864725856,-2.5634139794234665,6.6389849174045965,1.3100670844565372,-1.960038531318854,-3.383352922299144,0.6462526522963752,0.7360548366205062,0.2578603973326815,0.5997497432057397,-0.17897356928014269,-0.15819414888930183,0.19346626813455017,-3.6537957512541395,0,0,0,0,0,0,11.222195166872698,11.222123087000083,11.221705418700124,11.222195012627576,0,0,0,0,0,0
5.025581914197527,-2.5837997261423706,6.597963756014631,1.3173423909227133,-1.5539964251579503,-3.6878823597968533,0.6077214242725857,0.7316476293792126,0.24463179625113476,0.6060746847646106,-0.1937021093750059,-0.15181371949749434,0.19728288993141893,-3.653938327661084,0,0,0,0,0,0,11.222195043322614,11.222113547221804,11.220527685946852,11.222194959507716,0,0,0,0,0,0
5.037183963669198,-2.599470241321275,6.553413846479679,1.3241646782528271,-1.147218959382508,-3.9916622097736787,0.5681486447188652,0.7268893963285947,0.23132551702250922,0.6121306333066892,-0.20836602038533872,-0.14371777372780503,0.19922939722879765,-3.654479510406171,0,0,0,0,0,0,11.22219490972474,11.22210250909315,11.188488126369611,11.222194882244471,0,0,0,0,0,0
