t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
6.82,-0.17082,7.0561,1.3469,0.0002128,0.16535,-0.51037,0.84391,-8.3244,2.8333,0.058845,0.43674,-2.5311,-1.6162,5.865,-18.118,-0.8816,0,0,0,5.277,5.3397,5.3649,5.365,57.069,-2.6808,0.94834,-51.454,68.203,5.7624
6.83,-0.25376,7.0835,1.3474,0.010215,-0.17366,0.50924,-0.84286,-8.2629,2.652,0.050077,0.42084,-2.4713,-1.5826,6.433,-18.141,-0.87183,0,0,0,5.3253,5.3867,5.414,5.4129,56.536,-1.999,1.005,-55.166,68.153,5.5766
6.84,-0.33606,7.1091,1.3479,0.020594,-0.18161,0.50811,-0.84167,-8.1958,2.4705,0.04141,0.40469,-2.411,-1.5487,6.9955,-18.158,-0.86151,0,0,0,5.3754,5.4354,5.4645,5.4623,55.966,-1.3178,1.0599,-58.84,68.077,5.3893
6.85,-0.41766,7.1329,1.3482,0.030931,-0.1892,0.507,-0.84035,-8.123,2.2889,0.032849,0.38838,-2.3507,-1.5145,7.5522,-18.168,-0.85064,0,0,0,5.427,5.4855,5.5161,5.5129,55.359,-0.63752,1.1128,-62.474,67.977,5.2007
6.86,-0.4985,7.1549,1.3485,0.041231,-0.19643,0.50592,-0.8389,-8.0447,2.1072,0.024399,0.37195,-2.2904,-1.4802,8.1026,-18.171,-0.83926,0,0,0,5.4799,5.5368,5.5686,5.5647,54.716,0.041638,1.1639,-66.065,67.851,5.0109
6.87,-0.57853,7.1751,1.3487,0.051499,-0.20329,0.50487,-0.83733,-7.961,1.9255,0.016066,0.35548,-2.2306,-1.4459,8.6464,-18.167,-0.82737,0,0,0,5.5339,5.5893,5.622,5.6175,54.038,0.71942,1.213,-69.612,67.701,4.8201
6.88,-0.6577,7.1934,1.3488,0.061741,-0.20979,0.50387,-0.83564,-7.8718,1.7439,0.0078535,0.33901,-2.1713,-1.4118,9.1832,-18.156,-0.815,0,0,0,5.5888,5.6426,5.676,5.671,53.324,1.3956,1.2603,-73.112,67.525,4.6284
6.89,-0.73595,7.2099,1.3489,0.071962,-0.21591,0.50291,-0.83383,-7.7773,1.5624,-0.00023277,0.3226,-2.1127,-1.378,9.7128,-18.139,-0.80217,0,0,0,5.6444,5.6966,5.7305,5.7251,52.576,2.0698,1.3056,-76.562,67.325,4.436
6.9,-0.81323,7.2247,1.3488,0.082169,-0.22168,0.50202,-0.83192,-7.6776,1.3811,-0.0081885,0.3063,-2.0551,-1.3445,10.235,-18.115,-0.7889,0,0,0,5.7005,5.7511,5.7852,5.7795,51.793,2.742,1.349,-79.962,67.099,4.2429
6.91,-0.88949,7.2376,1.3487,0.092368,-0.22708,0.50119,-0.82989,-7.5727,1.2001,-0.016009,0.29015,-1.9985,-1.3115,10.749,-18.084,-0.7752,0,0,0,5.7569,5.8059,5.8401,5.8343,50.977,3.4117,1.3905,-83.308,66.849,4.0494
6.92,-0.96467,7.2487,1.3485,0.10256,-0.23213,0.50043,-0.82775,-7.4627,1.0195,-0.023691,0.27421,-1.9431,-1.2789,11.254,-18.047,-0.76109,0,0,0,5.8135,5.8609,5.895,5.8891,50.127,4.0789,1.43,-86.598,66.574,3.8556
6.93,-1.0387,7.258,1.3482,0.11276,-0.23682,0.49974,-0.82551,-7.3476,0.83921,-0.03123,0.25851,-1.8889,-1.247,11.751,-18.002,-0.7466,0,0,0,5.87,5.9159,5.9496,5.9438,49.245,4.7431,1.4676,-89.829,66.274,3.6616
6.94,-1.1116,7.2654,1.3479,0.12297,-0.24117,0.49913,-0.82316,-7.2277,0.65943,-0.038622,0.2431,-1.836,-1.2157,12.239,-17.952,-0.73175,0,0,0,5.9262,5.9707,6.004,5.9982,48.331,5.4043,1.5032,-93.001,65.95,3.4676
6.95,-1.1833,7.2711,1.3475,0.13318,-0.24517,0.49861,-0.8207,-7.1029,0.48019,-0.045864,0.22801,-1.7845,-1.1851,12.717,-17.894,-0.71655,0,0,0,5.982,6.025,6.0578,6.0522,47.385,6.062,1.5369,-96.11,65.6,3.2737
6.96,-1.2536,7.2751,1.347,0.14341,-0.24884,0.49817,-0.81814,-6.9734,0.30156,-0.052952,0.21328,-1.7344,-1.1552,13.186,-17.83,-0.70102,0,0,0,6.0373,6.0789,6.1111,6.1056,46.409,6.7162,1.5687,-99.155,65.227,3.0801
6.97,-1.3227,7.2772,1.3464,0.15365,-0.25218,0.49781,-0.81546,-6.8392,0.12361,-0.059883,0.19893,-1.6857,-1.126,13.646,-17.76,-0.68518,0,0,0,6.0919,6.1321,6.1635,6.1584,45.402,7.3665,1.5985,-102.13,64.828,2.8869
6.98,-1.3904,7.2775,1.3458,0.16392,-0.25519,0.49755,-0.81269,-6.7005,-0.053616,-0.066654,0.18501,-1.6386,-1.0976,14.094,-17.683,-0.66905,0,0,0,6.1455,6.1844,6.2151,6.2102,44.366,8.0127,1.6264,-105.04,64.406,2.6943
6.99,-1.4567,7.2761,1.3451,0.1742,-0.25789,0.49737,-0.8098,-6.5573,-0.23004,-0.073263,0.17154,-1.5929,-1.0699,14.533,-17.6,-0.65266,0,0,0,6.1982,6.2358,6.2656,6.261,43.302,8.6545,1.6524,-107.88,63.958,2.5024
7,-1.5215,7.2729,1.3443,0.1845,-0.26029,0.49727,-0.8068,-6.4099,-0.40559,-0.079707,0.15855,-1.5487,-1.0431,14.96,-17.51,-0.63601,0,0,0,6.2496,6.286,6.3149,6.3107,42.209,9.2918,1.6765,-110.64,63.487,2.3113
7.01,-1.5849,7.268,1.3435,0.19483,-0.26239,0.49727,-0.80369,-6.2582,-0.58022,-0.085983,0.14606,-1.506,-1.017,15.377,-17.414,-0.61913,0,0,0,6.2998,6.335,6.3629,6.3591,41.089,9.9242,1.6986,-113.33,62.991,2.1213
7.02,-1.6467,7.2613,1.3426,0.20517,-0.26419,0.49734,-0.80047,-6.1024,-0.75385,-0.092089,0.1341,-1.4647,-0.99172,15.782,-17.312,-0.60204,0,0,0,6.3485,6.3826,6.4095,6.4061,39.943,10.552,1.7189,-115.94,62.471,1.9323
7.03,-1.7069,7.2529,1.3416,0.21553,-0.26572,0.4975,-0.79714,-5.9426,-0.92643,-0.098023,0.12269,-1.425,-0.96725,16.176,-17.203,-0.58476,0,0,0,6.3957,6.4286,6.4545,6.4516,38.771,11.174,1.7373,-118.47,61.926,1.7447
7.04,-1.7655,7.2428,1.3406,0.2259,-0.26698,0.49773,-0.7937,-5.7789,-1.0979,-0.10378,0.11185,-1.3867,-0.94357,16.557,-17.088,-0.5673,0,0,0,6.4412,6.4731,6.4979,6.4955,37.574,11.79,1.7538,-120.91,61.357,1.5585
7.05,-1.8225,7.231,1.3396,0.23628,-0.26798,0.49803,-0.79014,-5.6115,-1.2682,-0.10937,0.10159,-1.3498,-0.92068,16.927,-16.967,-0.54969,0,0,0,6.4849,6.5158,6.5396,6.5376,36.353,12.401,1.7685,-123.28,60.765,1.3739
7.06,-1.8778,7.2174,1.3385,0.24667,-0.26873,0.49841,-0.78647,-5.4404,-1.4372,-0.11478,0.09194,-1.3144,-0.89856,17.284,-16.84,-0.53194,0,0,0,6.5267,6.5566,6.5793,6.5778,35.108,13.005,1.7813,-125.55,60.148,1.191
7.07,-1.9313,7.2022,1.3373,0.25705,-0.26924,0.49884,-0.78268,-5.2658,-1.605,-0.12001,0.082908,-1.2803,-0.87722,17.629,-16.707,-0.51407,0,0,0,6.5665,6.5954,6.6171,6.6161,33.842,13.603,1.7923,-127.74,59.507,1.01
7.08,-1.9831,7.1854,1.3361,0.26744,-0.26951,0.49934,-0.77878,-5.0878,-1.7713,-0.12506,0.074509,-1.2477,-0.85664,17.961,-16.568,-0.4961,0,0,0,6.6042,6.6323,6.6529,6.6523,32.554,14.195,1.8015,-129.83,58.842,0.831
7.09,-2.033,7.1668,1.3348,0.27781,-0.26957,0.49988,-0.77477,-4.9066,-1.9363,-0.12993,0.066754,-1.2164,-0.8368,18.28,-16.423,-0.47805,0,0,0,6.6397,6.6669,6.6864,6.6864,31.246,14.78,1.8089,-131.83,58.153,0.65416
7.1,-2.0812,7.1466,1.3335,0.28817,-0.26942,0.50047,-0.77065,-4.7223,-2.0998,-0.13462,0.059652,-1.1865,-0.8177,18.586,-16.273,-0.45993,0,0,0,6.6729,6.6993,6.7178,6.7182,29.918,15.358,1.8146,-133.74,57.44,0.47964
7.11,-2.1275,7.1248,1.3321,0.2985,-0.26907,0.5011,-0.76642,-4.535,-2.2617,-0.13913,0.05321,-1.158,-0.79932,18.878,-16.116,-0.44176,0,0,0,6.7038,6.7294,6.7468,6.7477,28.571,15.929,1.8185,-135.54,56.703,0.30757
7.12,-2.1719,7.1014,1.3307,0.3088,-0.26853,0.50176,-0.76208,-4.3448,-2.4221,-0.14345,0.047434,-1.1307,-0.78165,19.157,-15.954,-0.42356,0,0,0,6.7322,6.757,6.7734,6.7748,27.207,16.492,1.8207,-137.25,55.943,0.13809
7.13,-2.2144,7.0764,1.3292,0.31906,-0.26782,0.50245,-0.75764,-4.1519,-2.5808,-0.1476,0.042328,-1.1048,-0.76468,19.422,-15.786,-0.40535,0,0,0,6.7581,6.7822,6.7975,6.7994,25.827,17.048,1.8213,-138.85,55.158,-0.028632
7.14,-2.2549,7.0498,1.3277,0.32928,-0.26695,0.50315,-0.75309,-3.9564,-2.7378,-0.15156,0.037894,-1.0802,-0.74839,19.674,-15.613,-0.38714,0,0,0,6.7815,6.8048,6.8191,6.8215,24.43,17.595,1.8202,-140.35,54.35,-0.19247
7.15,-2.2935,7.0216,1.3262,0.33944,-0.26591,0.50387,-0.74845,-3.7584,-2.893,-0.15534,0.034131,-1.0569,-0.73277,19.911,-15.434,-0.36895,0,0,0,6.8022,6.8248,6.838,6.8409,23.02,18.135,1.8175,-141.74,53.519,-0.35327
7.16,-2.3301,6.9919,1.3246,0.34955,-0.26474,0.50459,-0.74372,-3.5582,-3.0465,-0.15894,0.031037,-1.0348,-0.7178,20.134,-15.25,-0.3508,0,0,0,6.8201,6.8422,6.8543,6.8577,21.596,18.666,1.8131,-143.02,52.663,-0.51089
7.17,-2.3646,6.9607,1.323,0.35959,-0.26343,0.5053,-0.73889,-3.3558,-3.198,-0.16236,0.02861,-1.014,-0.70348,20.343,-15.061,-0.3327,0,0,0,6.8354,6.8567,6.8679,6.8718,20.16,19.188,1.8072,-144.19,51.785,-0.66518
7.18,-2.3972,6.928,1.3214,0.36956,-0.26201,0.50601,-0.73399,-3.1514,-3.3477,-0.16559,0.026843,-0.99456,-0.68979,20.537,-14.867,-0.31466,0,0,0,6.8478,6.8685,6.8787,6.8831,18.712,19.701,1.7998,-145.25,50.882,-0.816
7.19,-2.4276,6.8938,1.3197,0.37945,-0.26047,0.5067,-0.729,-2.9451,-3.4953,-0.16865,0.02573,-0.97634,-0.67673,20.717,-14.667,-0.2967,0,0,0,6.8573,6.8775,6.8867,6.8916,17.255,20.205,1.7909,-146.19,49.957,-0.9632
7.2,-2.4561,6.8581,1.318,0.38925,-0.25882,0.50736,-0.72393,-2.7371,-3.641,-0.17153,0.025262,-0.95939,-0.66427,20.882,-14.463,-0.27885,0,0,0,6.864,6.8836,6.8918,6.8972,15.789,20.7,1.7806,-147.02,49.008,-1.1066
7.21,-2.4824,6.821,1.3163,0.39897,-0.25709,0.50799,-0.7188,-2.5275,-3.7846,-0.17423,0.02543,-0.94371,-0.65242,21.033,-14.253,-0.2611,0,0,0,6.8678,6.8868,6.894,6.8999,14.315,21.185,1.7688,-147.72,48.035,-1.2462
7.22,-2.5066,6.7824,1.3145,0.40859,-0.25528,0.50859,-0.7136,-2.3165,-3.926,-0.17675,0.026223,-0.9293,-0.64115,21.169,-14.039,-0.24347,0,0,0,6.8686,6.8871,6.8933,6.8997,12.835,21.661,1.7557,-148.3,47.039,-1.3816
7.23,-2.5287,6.7424,1.3127,0.41811,-0.25339,0.50914,-0.70835,-2.1042,-4.0653,-0.1791,0.027627,-0.91617,-0.63046,21.29,-13.82,-0.22599,0,0,0,6.8664,6.8843,6.8896,6.8965,11.35,22.126,1.7412,-148.75,46.02,-1.5129
7.24,-2.5487,6.7011,1.3109,0.42753,-0.25144,0.50964,-0.70304,-1.8907,-4.2024,-0.18127,0.029631,-0.90431,-0.62035,21.396,-13.596,-0.20865,0,0,0,6.8612,6.8786,6.8829,6.8903,9.8604,22.581,1.7254,-149.08,44.978,-1.6398
7.25,-2.5665,6.6584,1.3091,0.43684,-0.24944,0.51009,-0.69768,-1.6763,-4.3373,-0.18327,0.032219,-0.89374,-0.61081,21.487,-13.368,-0.19148,0,0,0,6.8529,6.8699,6.8732,6.8811,8.3685,23.026,1.7084,-149.28,43.912,-1.7623
7.26,-2.5822,6.6144,1.3073,0.44605,-0.24739,0.51047,-0.69228,-1.461,-4.4698,-0.1851,0.035378,-0.88447,-0.60183,21.563,-13.136,-0.17449,0,0,0,6.8417,6.8582,6.8605,6.869,6.8752,23.459,1.6902,-149.35,42.824,-1.8801
7.27,-2.5957,6.569,1.3054,0.45515,-0.2453,0.51079,-0.68684,-1.2451,-4.6,-0.18676,0.039091,-0.87651,-0.5934,21.624,-12.899,-0.15768,0,0,0,6.8274,6.8434,6.8448,6.8537,5.382,23.882,1.6708,-149.28,41.713,-1.9933
7.28,-2.6071,6.5224,1.3035,0.46414,-0.24318,0.51104,-0.68137,-1.0286,-4.7277,-0.18826,0.043344,-0.86987,-0.58553,21.671,-12.658,-0.14108,0,0,0,6.81,6.8256,6.826,6.8355,3.89,24.294,1.6504,-149.09,40.58,-2.1018
7.29,-2.6163,6.4745,1.3016,0.47302,-0.24104,0.51121,-0.67588,-0.81174,-4.8531,-0.18958,0.04812,-0.86456,-0.57819,21.702,-12.413,-0.12468,0,0,0,6.7897,6.8048,6.8042,6.8143,2.4005,24.694,1.6288,-148.77,39.425,-2.2059
7.3,-2.6233,6.4253,1.2997,0.48179,-0.23888,0.5113,-0.67036,-0.59462,-4.976,-0.19075,0.053407,-0.86059,-0.57141,21.719,-12.165,-0.1085,0,0,0,6.7662,6.7809,6.7793,6.79,0.91489,25.082,1.6063,-148.33,38.25,-2.3055
7.31,-2.6282,6.375,1.2978,0.49045,-0.23671,0.5113,-0.66482,-0.37741,-5.0964,-0.19176,0.059189,-0.858,-0.56516,21.72,-11.912,-0.092559,0,0,0,6.7398,6.754,6.7515,6.7627,-0.56572,25.459,1.5827,-147.77,37.056,-2.4006
7.32,-2.6309,6.3234,1.2959,0.499,-0.23454,0.51122,-0.65928,-0.16026,-5.2142,-0.1926,0.065453,-0.85679,-0.55945,21.707,-11.655,-0.076853,0,0,0,6.7103,6.7241,6.7206,6.7324,-2.0401,25.823,1.5583,-147.09,35.842,-2.4914
7.33,-2.6314,6.2707,1.294,0.50745,-0.23237,0.51103,-0.65372,0.056686,-5.3295,-0.19329,0.072187,-0.85699,-0.55427,21.68,-11.395,-0.061396,0,0,0,6.6779,6.6913,6.6867,6.6992,-3.5071,26.175,1.5329,-146.29,34.609,-2.5779
7.34,-2.6298,6.2168,1.292,0.51579,-0.23021,0.51075,-0.64815,0.27328,-5.4421,-0.19383,0.079377,-0.85862,-0.54963,21.637,-11.132,-0.046198,0,0,0,6.6425,6.6555,6.6498,6.663,-4.9655,26.515,1.5067,-145.38,33.359,-2.6602
7.35,-2.6259,6.1618,1.2901,0.52404,-0.22806,0.51035,-0.64258,0.48938,-5.5521,-0.19422,0.087015,-0.86172,-0.54553,21.58,-10.865,-0.031265,0,0,0,6.6041,6.6167,6.6101,6.6238,-6.4142,26.842,1.4797,-144.35,32.091,-2.7382
7.36,-2.62,6.1058,1.2882,0.53218,-0.22593,0.50985,-0.63702,0.70484,-5.6594,-0.19446,0.09509,-0.86632,-0.54196,21.509,-10.595,-0.016606,0,0,0,6.5629,6.5751,6.5674,6.5818,-7.8521,27.157,1.452,-143.21,30.807,-2.8121
7.37,-2.6119,6.0487,1.2862,0.54023,-0.22382,0.50924,-0.63145,0.91952,-5.764,-0.19455,0.10359,-0.87244,-0.53893,21.423,-10.322,-0.0022282,0,0,0,6.5188,6.5305,6.5218,6.5369,-9.2781,27.458,1.4235,-141.97,29.507,-2.882
7.38,-2.6016,5.9905,1.2843,0.54819,-0.22174,0.5085,-0.62589,1.1333,-5.8658,-0.1945,0.11252,-0.88014,-0.53644,21.323,-10.046,0.011861,0,0,0,6.4718,6.4832,6.4733,6.4892,-10.691,27.747,1.3943,-140.62,28.192,-2.9478
7.39,-2.5892,5.9314,1.2823,0.55607,-0.21969,0.50764,-0.62034,1.3459,-5.9649,-0.19431,0.12185,-0.88945,-0.5345,21.21,-9.7671,0.025656,0,0,0,6.4221,6.4331,6.4221,6.4388,-12.09,28.022,1.3645,-139.17,26.863,-3.0096
7.4,-2.5747,5.8712,1.2804,0.56386,-0.21767,0.50665,-0.6148,1.5574,-6.0612,-0.19399,0.1316,-0.90042,-0.53311,21.082,-9.4856,0.03915,0,0,0,6.3697,6.3803,6.3681,6.3856,-13.474,28.284,1.3342,-137.62,25.519,-3.0676
7.41,-2.558,5.8101,1.2784,0.57158,-0.2157,0.50553,-0.60927,1.7675,-6.1546,-0.19353,0.14176,-0.9131,-0.53228,20.94,-9.2015,0.052338,0,0,0,6.3146,6.3247,6.3114,6.3298,-14.842,28.533,1.3032,-135.97,24.163,-3.1217
7.42,-2.5393,5.7481,1.2765,0.57922,-0.21377,0.50426,-0.60376,1.9762,-6.2452,-0.19294,0.15231,-0.92757,-0.53201,20.785,-8.915,0.065213,0,0,0,6.2569,6.2666,6.2521,6.2713,-16.193,28.767,1.2717,-134.22,22.794,-3.172
7.43,-2.5185,5.6852,1.2746,0.5868,-0.21188,0.50285,-0.59825,2.1832,-6.3329,-0.19223,0.16327,-0.94387,-0.53232,20.616,-8.6262,0.077771,0,0,0,6.1966,6.206,6.1902,6.2104,-17.526,28.988,1.2398,-132.38,21.414,-3.2185
7.44,-2.4957,5.6215,1.2727,0.59432,-0.21005,0.50129,-0.59277,2.3884,-6.4177,-0.19139,0.17463,-0.96208,-0.53322,20.434,-8.3353,0.090007,0,0,0,6.1339,6.1428,6.1257,6.1469,-18.841,29.196,1.2074,-130.45,20.023,-3.2614
7.45,-2.4708,5.5569,1.2708,0.60179,-0.20827,0.49957,-0.58729,2.5918,-6.4996,-0.19043,0.1864,-0.98229,-0.53471,20.24,-8.0423,0.10192,0,0,0,6.0687,6.0772,6.0588,6.081,-20.135,29.389,1.1746,-128.43,18.621,-3.3006
7.46,-2.4438,5.4915,1.2689,0.6092,-0.20654,0.49768,-0.58183,2.7932,-6.5786,-0.18935,0.19857,-1.0046,-0.53681,20.032,-7.7475,0.1135,0,0,0,6.0013,6.0093,5.9895,6.0129,-21.409,29.568,1.1414,-126.32,17.209,-3.3363
7.47,-2.4149,5.4253,1.267,0.61657,-0.20488,0.49562,-0.57639,2.9924,-6.6546,-0.18816,0.21115,-1.029,-0.53953,19.811,-7.451,0.12474,0,0,0,5.9315,5.9392,5.918,5.9424,-22.661,29.733,1.1078,-124.13,15.789,-3.3685
7.48,-2.384,5.3584,1.2651,0.62391,-0.20329,0.49337,-0.57096,3.1894,-6.7276,-0.18686,0.22415,-1.0557,-0.54289,19.579,-7.1529,0.13565,0,0,0,5.8597,5.8669,5.8441,5.8699,-23.891,29.884,1.074,-121.85,14.36,-3.3972
7.49,-2.3511,5.2908,1.2632,0.63121,-0.20176,0.49094,-0.56555,3.384,-6.7976,-0.18545,0.23757,-1.0848,-0.54691,19.334,-6.8534,0.14622,0,0,0,5.7857,5.7925,5.7682,5.7952,-25.098,30.02,1.0399,-119.5,12.924,-3.4225
7.5,-2.3163,5.2225,1.2614,0.63849,-0.20031,0.48831,-0.56015,3.576,-6.8646,-0.18394,0.25142,-1.1163,-0.5516,19.077,-6.5526,0.15645,0,0,0,5.7098,5.7161,5.6902,5.7186,-26.281,30.142,1.0056,-117.07,11.481,-3.4445
7.51,-2.2796,5.1535,1.2596,0.64574,-0.19893,0.48547,-0.55476,3.7655,-6.9287,-0.18232,0.26571,-1.1505,-0.55698,18.808,-6.2506,0.16633,0,0,0,5.632,5.6378,5.6102,5.6401,-27.439,30.25,0.97104,-114.56,10.031,-3.4631
7.52,-2.241,5.0839,1.2577,0.65299,-0.19764,0.48241,-0.54938,3.9521,-6.9896,-0.18061,0.28044,-1.1874,-0.56308,18.528,-5.9476,0.17587,0,0,0,5.5525,5.5577,5.5284,5.5598,-28.572,30.343,0.93632,-111.98,8.5759,-3.4786
7.53,-2.2006,5.0137,1.2559,0.66023,-0.19643,0.47912,-0.54402,4.136,-7.0476,-0.17881,0.29564,-1.2272,-0.56992,18.237,-5.6438,0.18506,0,0,0,5.4713,5.476,5.4449,5.4779,-29.678,30.421,0.90147,-109.33,7.1159,-3.4909
7.54,-2.1583,4.943,1.2542,0.66747,-0.19531,0.47559,-0.53866,4.3168,-7.1025,-0.17691,0.3113,-1.2701,-0.57751,17.935,-5.3392,0.1939,0,0,0,5.3886,5.3927,5.3597,5.3945,-30.758,30.485,0.86652,-106.61,5.6517,-3.5
7.55,-2.1143,4.8717,1.2524,0.67471,-0.19428,0.4718,-0.53331,4.4946,-7.1544,-0.17493,0.32745,-1.3161,-0.58589,17.622,-5.0341,0.20239,0,0,0,5.3044,5.308,5.273,5.3096,-31.81,30.534,0.83148,-103.82,4.1839,-3.5061
7.56,-2.0684,4.7999,1.2507,0.68197,-0.19335,0.46775,-0.52797,4.6692,-7.2032,-0.17286,0.34409,-1.3655,-0.59508,17.299,-4.7286,0.21053,0,0,0,5.219,5.222,5.1849,5.2235,-32.834,30.569,0.7964,-100.97,2.7134,-3.5093
7.57,-2.0209,4.7276,1.2489,0.68924,-0.19252,0.46341,-0.52263,4.8406,-7.249,-0.17072,0.36123,-1.4185,-0.60511,16.965,-4.4228,0.21832,0,0,0,5.1324,5.1348,5.0955,5.1362,-33.829,30.589,0.76131,-98.061,1.2406,-3.5094
7.58,-1.9716,4.6549,1.2473,0.69653,-0.1918,0.45876,-0.51729,5.0085,-7.2917,-0.1685,0.3789,-1.4752,-0.61599,16.622,-4.1169,0.22576,0,0,0,5.0448,5.0466,5.005,5.0479,-34.795,30.594,0.72623,-95.092,-0.2336,-3.5067
7.59,-1.9207,4.5818,1.2456,0.70385,-0.1912,0.4538,-0.51195,5.173,-7.3313,-0.16621,0.3971,-1.5358,-0.62776,16.269,-3.811,0.23284,0,0,0,4.9564,4.9575,4.9135,4.9588,-35.731,30.584,0.69118,-92.065,-1.7086,-3.5011
7.6,-1.8682,4.5083,1.2439,0.71121,-0.19071,0.44851,-0.5066,5.3339,-7.3679,-0.16384,0.41585,-1.6006,-0.64045,15.908,-3.5052,0.23958,0,0,0,4.8672,4.8677,4.8212,4.8689,-36.636,30.559,0.65621,-88.984,-3.1838,-3.4928
7.61,-1.8141,4.4345,1.2423,0.7186,-0.19035,0.44286,-0.50125,5.4911,-7.4014,-0.16142,0.43515,-1.6697,-0.65407,15.537,-3.1998,0.24597,0,0,0,4.7775,4.7772,4.7283,4.7786,-37.511,30.52,0.62134,-85.85,-4.6583,-3.4817
7.62,-1.7584,4.3603,1.2407,0.72604,-0.19012,0.43683,-0.49588,5.6446,-7.4319,-0.15892,0.45503,-1.7434,-0.66865,15.157,-2.8949,0.25201,0,0,0,4.6874,4.6864,4.6348,4.6878,-38.353,30.466,0.58659,-82.667,-6.1316,-3.468
7.63,-1.7012,4.2858,1.2391,0.73352,-0.19003,0.4304,-0.4905,5.7942,-7.4593,-0.15638,0.47548,-1.8218,-0.68421,14.77,-2.5906,0.2577,0,0,0,4.5971,4.5954,4.541,4.5969,-39.164,30.398,0.55199,-79.436,-7.603,-3.4516
7.64,-1.6425,4.2111,1.2376,0.74104,-0.19008,0.42355,-0.4851,5.94,-7.4837,-0.15377,0.49651,-1.9051,-0.70076,14.374,-2.287,0.26305,0,0,0,4.5068,4.5044,4.4471,4.506,-39.942,30.314,0.51756,-76.16,-9.0718,-3.4327
7.65,-1.5824,4.1362,1.236,0.74862,-0.19028,0.41625,-0.47968,6.0817,-7.505,-0.15112,0.51813,-1.9935,-0.71831,13.971,-1.9843,0.26805,0,0,0,4.4166,4.4135,4.3533,4.4153,-40.687,30.216,0.48334,-72.841,-10.537,-3.4114
7.66,-1.5209,4.061,1.2346,0.75625,-0.19063,0.40848,-0.47423,6.2193,-7.5234,-0.14841,0.54033,-2.0872,-0.73687,13.561,-1.6827,0.27271,0,0,0,4.3267,4.3229,4.2598,4.3251,-41.398,30.104,0.44935,-69.481,-11.999,-3.3875
7.67,-1.458,3.9857,1.2331,0.76392,-0.19114,0.40021,-0.46875,6.3529,-7.5387,-0.14566,0.56311,-2.1862,-0.75643,13.143,-1.3823,0.27704,0,0,0,4.2374,4.233,4.1668,4.2354,-42.076,29.976,0.4156,-66.083,-13.456,-3.3613
7.68,-1.3938,3.9103,1.2316,0.77164,-0.19182,0.3914,-0.46323,6.4822,-7.551,-0.14287,0.58645,-2.2906,-0.77697,12.719,-1.0832,0.28103,0,0,0,4.1489,4.1439,4.0746,4.1466,-42.72,29.834,0.38213,-62.649,-14.907,-3.3328
7.69,-1.3284,3.8347,1.2302,0.7794,-0.19267,0.38204,-0.45766,6.6072,-7.5604,-0.14004,0.61033,-2.4005,-0.79847,12.289,-0.78565,0.28468,0,0,0,4.0613,4.0558,3.9835,4.059,-43.329,29.678,0.34895,-59.181,-16.353,-3.302
7.7,-1.2617,3.7591,1.2288,0.7872,-0.1937,0.37209,-0.45205,6.728,-7.5667,-0.13718,0.63472,-2.5158,-0.82088,11.853,-0.48971,0.28801,0,0,0,3.9749,3.969,3.8937,3.9726,-43.904,29.507,0.31609,-55.681,-17.791,-3.269
7.71,-1.1938,3.6834,1.2275,0.79503,-0.19491,0.36151,-0.44638,6.8443,-7.5702,-0.13428,0.65957,-2.6363,-0.84414,11.411,-0.19555,0.29101,0,0,0,3.8899,3.8838,3.8055,3.8878,-44.443,29.322,0.28358,-52.153,-19.223,-3.2339
7.72,-1.1248,3.6077,1.2262,0.80287,-0.19629,0.35029,-0.44065,6.9562,-7.5707,-0.13136,0.68483,-2.7618,-0.86815,10.964,0.096685,0.29368,0,0,0,3.8066,3.8004,3.7193,3.8049,-44.946,29.123,0.25142,-48.597,-20.646,-3.1966
7.73,-1.0547,3.532,1.2249,0.81071,-0.19787,0.33839,-0.43485,7.0635,-7.5682,-0.12841,0.71043,-2.8917,-0.89281,10.512,0.38686,0.29603,0,0,0,3.7252,3.7191,3.6353,3.7241,-45.415,28.909,0.21965,-45.018,-22.061,-3.1573
7.74,-0.98359,3.4563,1.2236,0.81853,-0.19963,0.32579,-0.42898,7.1664,-7.5629,-0.12544,0.73628,-3.0257,-0.91799,10.056,0.67483,0.29807,0,0,0,3.6458,3.6402,3.5541,3.6457,-45.847,28.682,0.18828,-41.416,-23.466,-3.1161
7.75,-0.91143,3.3807,1.2223,0.82631,-0.20157,0.31245,-0.42303,7.2646,-7.5548,-0.12245,0.76227,-3.1629,-0.9435,9.5954,0.96045,0.2998,0,0,0,3.5688,3.564,3.4758,3.5699,-46.243,28.44,0.15734,-37.794,-24.861,-3.0729
7.76,-0.83831,3.3052,1.2211,0.83402,-0.20369,0.29837,-0.417,7.3583,-7.5437,-0.11945,0.78828,-3.3023,-0.96915,9.1311,1.2436,0.30122,0,0,0,3.4944,3.4908,3.401,3.4971,-46.603,28.185,0.12683,-34.154,-26.245,-3.0278
