t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
8.04,11.131,-0.78669,1.6957,0.52323,0.4146,-0.38967,-0.63442,-10.632,-15.305,1.4504,0.83028,-2.4833,1.777,-33.955,2.2024,3.0113,0,0,0,10.72,8.0176,10.68,7.4888,6.0659,93.188,-19.814,82.58,107.07,-60.54
8.05,11.023,-0.93962,1.7104,0.51634,0.40896,-0.39869,-0.63811,-10.972,-15.278,1.4795,0.84239,-2.5215,1.8112,-33.89,3.1396,2.8106,0,0,0,10.652,8.0547,10.669,7.467,7.0242,94.241,-20.282,109.57,103.33,-32.705
8.06,10.911,-1.0922,1.7253,0.50927,0.40314,-0.40775,-0.64176,-11.31,-15.242,1.5066,0.84395,-2.5594,1.8449,-33.813,4.0871,2.6066,0,0,0,10.59,8.0941,10.667,7.4444,8.2665,95.252,-20.461,139.29,98.717,-2.8041
8.07,10.797,-1.2444,1.7405,0.50201,0.39714,-0.41681,-0.64539,-11.648,-15.197,1.5316,0.8345,-2.5969,1.8781,-33.723,5.0444,2.4024,0,0,0,10.534,8.1332,10.674,7.4198,9.8173,96.212,-20.334,171.2,93.161,28.305
8.08,10.679,-1.3961,1.7559,0.49457,0.39093,-0.42581,-0.64905,-11.985,-15.141,1.5546,0.81393,-2.6343,1.9111,-33.616,6.0111,2.201,0,0,0,10.488,8.1695,10.692,7.3923,11.696,97.112,-19.893,204.75,86.593,59.764
8.09,10.557,-1.5472,1.7716,0.48694,0.38451,-0.4347,-0.65275,-12.32,-15.076,1.5757,0.78241,-2.6719,1.9439,-33.488,6.9864,2.0056,0,0,0,10.451,8.2014,10.72,7.3613,13.916,97.94,-19.14,239.39,78.942,90.715
8.1,10.432,-1.6976,1.7874,0.47912,0.37785,-0.44343,-0.65654,-12.654,-15.002,1.5948,0.74044,-2.7098,1.9767,-33.337,7.9696,1.8192,0,0,0,10.426,8.2271,10.757,7.3266,16.486,98.687,-18.084,274.58,70.137,120.3
8.11,10.304,-1.8472,1.8035,0.47112,0.37094,-0.45195,-0.66045,-12.987,-14.917,1.6121,0.68875,-2.7483,2.0098,-33.157,8.9598,1.6449,0,0,0,10.411,8.2458,10.803,7.2883,19.407,99.339,-16.742,309.76,60.109,147.67
8.12,10.172,-1.9959,1.8197,0.46293,0.36377,-0.46023,-0.6645,-13.317,-14.822,1.6277,0.62836,-2.7878,2.0432,-32.947,9.9561,1.4852,0,0,0,10.408,8.257,10.855,7.247,22.679,99.884,-15.141,344.41,48.787,171.95
8.13,10.038,-2.1436,1.836,0.45455,0.35632,-0.46823,-0.66871,-13.646,-14.718,1.6419,0.56048,-2.8286,2.0772,-32.703,10.957,1.3428,0,0,0,10.414,8.2606,10.912,7.2037,26.292,100.31,-13.316,377.96,36.1,192.3
8.14,9.8995,-2.2902,1.8525,0.446,0.34858,-0.47593,-0.67311,-13.971,-14.603,1.6546,0.48656,-2.8708,2.1118,-32.42,11.962,1.2195,0,0,0,10.428,8.2573,10.971,7.16,30.233,100.6,-11.311,409.87,21.979,207.85
8.15,9.7582,-2.4357,1.8691,0.43725,0.34053,-0.4833,-0.6777,-14.294,-14.479,1.6663,0.40821,-2.9148,2.1472,-32.097,12.969,1.117,0,0,0,10.449,8.248,11.03,7.1178,34.482,100.74,-9.1777,439.6,6.3522,217.74
8.16,9.6136,-2.5798,1.8858,0.42832,0.33217,-0.49033,-0.68248,-14.613,-14.344,1.6771,0.32725,-2.9607,2.1833,-31.73,13.976,1.0362,0,0,0,10.473,8.234,11.085,7.0795,39.016,100.72,-6.9776,466.6,-10.849,221.13
8.17,9.4659,-2.7225,1.9026,0.4192,0.32348,-0.49702,-0.68746,-14.928,-14.199,1.6871,0.24564,-3.0086,2.2202,-31.316,14.983,0.97745,0,0,0,10.499,8.2171,11.133,7.0479,43.803,100.52,-4.7797,490.33,-29.697,217.15
8.18,9.3151,-2.8637,1.9196,0.40989,0.31446,-0.50337,-0.69262,-15.239,-14.044,1.6967,0.16555,-3.0584,2.2577,-30.853,15.986,0.94034,0,0,0,10.522,8.1991,11.171,7.026,48.81,100.12,-2.6621,510.23,-50.26,204.94
8.19,9.1611,-3.0034,1.9366,0.40038,0.30508,-0.50939,-0.69795,-15.545,-13.879,1.706,0.089295,-3.11,2.2958,-30.339,16.984,0.92365,0,0,0,10.541,8.1822,11.193,7.0169,53.993,99.511,-0.71128,525.77,-72.61,183.64
8.2,9.0042,-3.1413,1.9537,0.39068,0.29537,-0.5151,-0.70342,-15.846,-13.704,1.7152,0.019375,-3.163,2.3341,-29.773,17.975,0.92524,0,0,0,10.552,8.1681,11.198,7.024,59.309,98.665,0.97762,536.39,-96.817,152.41
8.21,8.8443,-3.2774,1.9709,0.38077,0.2853,-0.52053,-0.70899,-16.141,-13.52,1.7245,-0.041505,-3.2169,2.3724,-29.153,18.957,0.94198,0,0,0,10.553,8.1588,11.181,7.0502,64.703,97.568,2.3009,541.55,-122.95,110.38
8.22,8.6814,-3.4116,1.9882,0.37066,0.27489,-0.5257,-0.71462,-16.429,-13.325,1.7341,-0.090433,-3.2711,2.4103,-28.478,19.926,0.96967,0,0,0,10.542,8.1557,11.139,7.0984,70.119,96.2,3.1463,540.7,-151.08,56.685
8.23,8.5157,-3.5439,2.0056,0.36034,0.26416,-0.53068,-0.72025,-16.71,-13.121,1.744,-0.12426,-3.3247,2.4474,-27.75,20.88,1.0029,0,0,0,10.518,8.1599,11.069,7.171,75.495,94.54,3.393,533.32,-181.28,-9.4574
8.24,8.3472,-3.674,2.0231,0.34981,0.25311,-0.53551,-0.72581,-16.984,-12.908,1.7541,-0.1398,-3.377,2.4833,-26.969,21.816,1.0351,0,0,0,10.481,8.17,10.972,7.2649,80.764,92.568,2.9193,519.36,-213.46,-86.866
8.25,8.1761,-3.802,2.0407,0.33906,0.24178,-0.54027,-0.73122,-17.249,-12.685,1.7646,-0.13451,-3.4269,2.5177,-26.136,22.73,1.0586,0,0,0,10.436,8.1822,10.856,7.3714,85.862,90.265,1.6299,499.35,-247.41,-172.01
8.26,8.0023,-3.9277,2.0584,0.32811,0.2302,-0.54501,-0.73642,-17.506,-12.453,1.7753,-0.10673,-3.4739,2.5504,-25.252,23.62,1.0648,0,0,0,10.388,8.1928,10.727,7.4815,90.733,87.614,-0.53438,473.88,-282.88,-261.21
8.27,7.826,-4.0511,2.0762,0.31693,0.21841,-0.54983,-0.74131,-17.754,-12.213,1.7858,-0.055662,-3.5174,2.5813,-24.322,24.481,1.0449,0,0,0,10.339,8.1986,10.592,7.5875,95.323,84.603,-3.5957,443.5,-319.63,-350.81
8.28,7.6472,-4.1719,2.0941,0.30554,0.20645,-0.55479,-0.74581,-17.992,-11.964,1.796,0.018709,-3.5569,2.6106,-23.347,25.311,0.98994,0,0,0,10.293,8.197,10.456,7.6822,99.588,81.218,-7.5397,408.8,-357.42,-437.13
8.29,7.4662,-4.2903,2.1121,0.29392,0.19437,-0.55996,-0.74985,-18.221,-11.707,1.8055,0.11561,-3.5923,2.6383,-22.331,26.104,0.89133,0,0,0,10.25,8.1864,10.324,7.76,103.49,77.452,-12.315,370.34,-396.01,-516.51
8.3,7.2828,-4.4061,2.1302,0.28206,0.18221,-0.56542,-0.75335,-18.439,-11.442,1.8137,0.23351,-3.6232,2.6648,-21.279,26.858,0.74115,0,0,0,10.209,8.1661,10.198,7.8165,106.98,73.296,-17.834,328.7,-435.15,-585.27
8.31,7.0974,-4.5191,2.1483,0.26997,0.17002,-0.57122,-0.75625,-18.646,-11.17,1.8201,0.37012,-3.6496,2.6902,-20.193,27.569,0.53257,0,0,0,10.17,8.137,10.082,7.8491,110.05,68.747,-23.973,284.44,-474.61,-639.75
8.32,6.91,-4.6294,2.1666,0.25763,0.15786,-0.57742,-0.75848,-18.843,-10.891,1.8241,0.52233,-3.6712,2.7148,-19.079,28.232,0.26016,0,0,0,10.128,8.1015,9.9772,7.8568,112.67,63.804,-30.57,238.13,-514.15,-676.27
8.33,6.7206,-4.7369,2.1848,0.24503,0.14576,-0.58405,-0.76,-19.028,-10.605,1.8251,0.68614,-3.6876,2.7387,-17.941,28.844,-0.079692,0,0,0,10.077,8.0631,9.8829,7.8401,114.81,58.465,-37.426,190.35,-553.52,-691.16
8.34,6.5294,-4.8415,2.2031,0.23217,0.13377,-0.59111,-0.76078,-19.201,-10.314,1.8223,0.85654,-3.6983,2.7622,-16.785,29.4,-0.48845,0,0,0,10.012,8.0274,9.7993,7.8012,116.47,52.735,-44.308,141.68,-592.48,-680.77
8.35,6.3366,-4.9432,2.2212,0.21905,0.12194,-0.59862,-0.76079,-19.363,-10.017,1.8151,1.0274,-3.7027,2.7853,-15.614,29.897,-0.96505,0,0,0,9.9215,8.0012,9.7251,7.7433,117.64,46.617,-50.945,92.669,-630.8,-641.41
8.36,6.1422,-5.0418,2.2393,0.20566,0.1103,-0.60653,-0.76004,-19.514,-9.7162,1.8028,1.1911,-3.6997,2.8078,-14.433,30.331,-1.5055,0,0,0,9.7969,7.9927,9.659,7.6709,118.32,40.122,-57.028,43.902,-668.22,-569.42
8.37,5.9464,-5.1375,2.2573,0.19203,0.09889,-0.61478,-0.75855,-19.652,-9.411,1.7848,1.3388,-3.6883,2.8295,-13.249,30.698,-2.1026,0,0,0,9.6263,8.0115,9.5993,7.5888,118.52,33.257,-62.212,-4.0531,-704.52,-461.15
8.38,5.7492,-5.2301,2.275,0.17817,0.087739,-0.62327,-0.75637,-19.779,-9.1025,1.7606,1.4597,-3.6673,2.8501,-12.064,30.995,-2.7455,0,0,0,9.4012,8.0646,9.5427,7.5029,118.25,26.036,-66.128,-50.637,-739.24,-316.41
8.39,5.5508,-5.3195,2.2925,0.16413,0.076866,-0.63187,-0.75359,-19.893,-8.7914,1.7298,1.5437,-3.6359,2.8689,-10.885,31.218,-3.4198,0,0,0,9.1223,8.1516,9.4849,7.4187,117.52,18.48,-68.441,-95.313,-771.51,-141.9
8.4,5.3514,-5.4059,2.3096,0.14997,0.066279,-0.6404,-0.75034,-19.996,-8.4784,1.6921,1.5814,-3.5939,2.8854,-9.7155,31.364,-4.1081,0,0,0,8.7955,8.2677,9.424,7.3374,116.35,10.617,-68.892,-137.55,-800.44,54.865
8.41,5.1509,-5.4891,2.3263,0.13575,0.055973,-0.64867,-0.74677,-20.088,-8.1644,1.6476,1.5652,-3.542,2.8993,-8.5596,31.429,-4.7908,0,0,0,8.4306,8.4045,9.3613,7.2558,114.78,2.4857,-67.295,-176.8,-825.1,266.36
8.42,4.9497,-5.5692,2.3425,0.12156,0.045926,-0.65648,-0.74307,-20.168,-7.8501,1.5964,1.4886,-3.4819,2.9103,-7.4213,31.412,-5.4468,0,0,0,8.0411,8.55,9.3009,7.1669,112.83,-5.8674,-63.541,-212.55,-844.59,485.06
8.43,4.7476,-5.6461,2.3582,0.10748,0.036098,-0.66359,-0.73945,-20.236,-7.5364,1.5389,1.3468,-3.4162,2.9184,-6.3042,31.311,-6.0543,0,0,0,7.6422,8.6899,9.2491,7.0605,110.54,-14.386,-57.595,-244.26,-858,703.45
8.44,4.545,-5.7199,2.3733,0.093598,0.026427,-0.66979,-0.73615,-20.294,-7.2242,1.4756,1.1362,-3.3482,2.9238,-5.2115,31.124,-6.5916,0,0,0,7.2496,8.8089,9.2134,6.925,107.96,-23.004,-49.498,-271.38,-864.41,914.01
8.45,4.3418,-5.7906,2.3877,0.080002,0.016829,-0.67484,-0.73342,-20.341,-6.9142,1.4073,0.85461,-3.282,2.9271,-4.1459,30.851,-7.0375,0,0,0,6.8776,8.892,9.2012,6.7494,105.13,-31.648,-39.366,-293.4,-862.93,1109.2
8.46,4.1382,-5.8582,2.4014,0.066769,0.0071974,-0.6785,-0.73152,-20.377,-6.6074,1.3352,0.50113,-3.2217,2.9292,-3.1096,30.492,-7.3727,0,0,0,6.5376,8.9268,9.2181,6.525,102.11,-40.233,-27.39,-309.77,-852.63,1281.6
8.47,3.9343,-5.9227,2.4144,0.05397,-0.0025925,-0.68054,-0.73072,-20.403,-6.3047,1.2603,0.076085,-3.1711,2.931,-2.1042,30.047,-7.58,0,0,0,6.2365,8.9047,9.2661,6.2486,98.953,-48.668,-13.836,-319.96,-832.61,1423.5
8.48,3.7302,-5.9843,2.4266,0.041667,-0.012684,-0.6807,-0.73126,-20.419,-6.0068,1.1841,-0.41879,-3.1335,2.9336,-1.1308,29.519,-7.6453,0,0,0,5.976,8.822,9.3412,5.9249,95.73,-56.85,0.95371,-323.44,-801.95,1527.5
8.49,3.5259,-6.0429,2.4381,0.029918,-0.023231,-0.67874,-0.7334,-20.426,-5.7146,1.1079,-0.97973,-3.1107,2.938,-0.1896,28.911,-7.5582,0,0,0,5.7524,8.681,9.4312,5.5695,92.508,-64.669,16.563,-319.67,-759.75,1586.1
8.5,3.3217,-6.0986,2.4488,0.018779,-0.034394,-0.67441,-0.73731,-20.423,-5.4288,1.0334,-1.5999,-3.1031,2.9447,0.71966,28.227,-7.313,0,0,0,5.5575,8.4897,9.5132,5.2114,89.362,-72.004,32.499,-308.12,-705.1,1591.7
8.51,3.1175,-6.1515,2.4588,0.0083148,-0.046325,-0.66746,-0.74316,-20.411,-5.1502,0.96218,-2.2678,-3.109,2.954,1.5982,27.473,-6.909,0,0,0,5.3807,8.2604,9.552,4.8937,86.373,-78.726,48.196,-288.25,-637.08,1536.9
8.52,2.9135,-6.2016,2.468,0.0014024,0.059158,0.65765,0.751,-20.391,-4.8795,0.89575,-2.9648,-3.1244,2.9652,2.4479,26.655,-6.352,0,0,0,5.2102,8.0104,9.5003,4.6734,83.627,-84.698,63.013,-259.7,-555.08,1415.5
8.53,2.7097,-6.2491,2.4767,0.010286,0.072984,0.64481,0.76078,-20.362,-4.6173,0.83561,-3.6648,-3.1429,2.977,3.2718,25.782,-5.6539,0,0,0,5.0156,7.7777,9.3,4.62,81.206,-89.786,76.302,-223.3,-460.63,1232.9
8.54,2.5063,-6.294,2.4848,0.018237,0.087837,0.62885,0.77234,-20.326,-4.3641,0.78309,-4.3364,-3.1564,2.9866,4.0734,24.863,-4.8329,0,0,0,4.7685,7.6035,8.8954,4.7985,79.182,-93.877,87.501,-180.45,-356.23,999.34
8.55,2.3032,-6.3364,2.4924,0.025154,0.10367,0.60978,0.78536,-20.281,-4.1202,0.73929,-4.9428,-3.1562,2.9904,4.8569,23.908,-3.9123,0,0,0,4.4614,7.516,8.2493,5.2484,77.613,-96.886,96.153,-132.52,-244.42,725.11
8.56,2.1007,-6.3765,2.4996,0.030948,0.12036,0.58779,0.79941,-20.229,-3.886,0.70508,-5.4442,-3.1364,2.9847,5.6273,22.929,-2.9195,0,0,0,4.1126,7.5258,7.3577,5.9663,76.544,-98.749,101.9,-80.916,-127.69,420.53
8.57,1.8987,-6.4142,2.5065,0.035576,0.13769,0.56325,0.81395,-20.168,-3.6616,0.68104,-5.8022,-3.0962,2.9658,6.3896,21.937,-1.8848,0,0,0,3.7636,7.6253,6.2606,6.8964,76.003,-99.432,104.5,-27.019,-8.5701,95.932
8.58,1.6973,-6.4497,2.5132,0.039073,0.1554,0.53676,0.82838,-20.101,-3.4472,0.66742,-5.986,-3.0422,2.9316,7.1492,20.944,-0.84061,0,0,0,3.469,7.7914,5.0415,7.9345,76.006,-98.921,103.79,27.78,110.43,-238.37
8.59,1.4967,-6.4832,2.5199,0.041572,0.17323,0.50906,0.84209,-20.025,-3.2427,0.66415,-5.9787,-2.9887,2.8816,7.9115,19.963,0.17978,0,0,0,3.2806,7.993,3.8125,8.9509,76.557,-97.232,99.732,82.091,226.81,-572.06
8.6,1.2969,-6.5146,2.5266,0.043308,0.19098,0.48107,0.85453,-19.943,-3.0479,0.67082,-5.7807,-2.9555,2.8171,8.6821,19.004,1.143,0,0,0,3.2317,8.1989,2.6887,9.8229,77.642,-94.402,92.384,134.53,338.03,-894.82
8.61,1.0979,-6.5442,2.5333,0.044597,0.20855,0.4537,0.86526,-19.852,-2.8625,0.68671,-5.41,-2.9635,2.7412,9.4661,18.078,2.017,0,0,0,3.3288,8.3843,1.7601,10.465,79.236,-90.497,81.906,183.69,441.6,-1196.3
8.62,0.89985,-6.5719,2.5403,0.0458,0.22596,0.42782,0.87396,-19.753,-2.6862,0.71076,-4.8965,-3.0302,2.6575,10.268,17.197,2.7716,0,0,0,3.5518,8.5351,1.0747,10.845,81.3,-85.604,68.563,228.2,534.99,-1466.3
8.63,0.70284,-6.5979,2.5476,0.047283,0.24336,0.40419,0.88044,-19.646,-2.5184,0.74165,-4.2763,-3.1665,2.5698,11.093,16.369,3.3799,0,0,0,3.861,8.6487,0.63629,10.978,83.78,-79.839,52.72,266.67,615.69,-1694.3
8.64,0.50695,-6.6223,2.5552,0.049394,0.26095,0.38339,0.88458,-19.531,-2.3586,0.7778,-3.5848,-3.3751,2.4815,11.945,15.603,3.8192,0,0,0,4.2063,8.7317,0.41565,10.917,86.609,-73.341,34.85,297.7,681.18,-1870.2
8.65,0.31225,-6.6451,2.5631,0.052445,0.27899,0.36584,0.88632,-19.407,-2.2061,0.81742,-2.8529,-3.6503,2.3947,12.827,14.904,4.0721,0,0,0,4.534,8.797,0.36817,10.73,89.705,-66.275,15.525,319.91,728.96,-1983.5
8.66,0.11883,-6.6664,2.5715,0.056716,0.29768,0.35183,0.88565,-19.275,-2.0603,0.85858,-2.1059,-3.9779,2.3106,13.74,14.278,4.1271,0,0,0,4.7915,8.8588,0.45156,10.485,92.973,-58.829,-4.5783,331.91,756.51,-2024.1
8.67,-0.07321,-6.6863,2.5803,0.062459,0.31715,0.3415,0.88255,-19.132,-1.9203,0.89929,-1.364,-4.3358,2.2297,14.686,13.728,3.9805,0,0,0,4.9334,8.9316,0.62875,10.249,96.306,-51.216,-24.696,332.92,762.64,-1987
8.68,-0.26378,-6.7049,2.5895,0.069911,0.33739,0.33494,0.87698,-18.981,-1.7855,0.93753,-0.64172,-4.6956,2.151,15.666,13.254,3.6357,0,0,0,4.9291,9.0311,0.86094,10.078,99.597,-43.642,-44.086,323.57,749.23,-1880.3
8.69,-0.45279,-6.7221,2.5991,0.079303,0.35822,0.33216,0.86894,-18.819,-1.655,0.97137,0.051064,-5.0249,2.0734,16.678,12.855,3.1033,0,0,0,4.7624,9.1681,1.1303,10.009,102.75,-36.289,-62.102,304.72,718.58,-1713.7
8.7,-0.64013,-6.738,2.6089,0.090869,0.37927,0.3332,0.85841,-18.647,-1.5281,0.99902,0.70582,-5.2889,1.9951,17.72,12.527,2.4,0,0,0,4.4366,9.3454,1.4391,10.051,105.66,-29.32,-78.194,277.21,673.02,-1497.2
8.71,-0.8257,-6.7526,2.619,0.10484,0.39996,0.33807,0.84543,-18.465,-1.4042,1.0189,1.313,-5.4528,1.9148,18.79,12.266,1.5474,0,0,0,3.9799,9.5579,1.8032,10.185,108.26,-22.871,-91.912,241.87,614.85,-1240.5
8.72,-1.0094,-6.7661,2.6293,0.12141,0.41955,0.34677,0.83005,-18.271,-1.2826,1.0296,1.8607,-5.4864,1.8317,19.884,12.067,0.57089,0,0,0,3.4479,9.7934,2.2427,10.367,110.48,-17.057,-102.9,199.55,546.39,-953.48
8.73,-1.1911,-6.7783,2.6396,0.14072,0.43716,0.35929,0.8124,-18.067,-1.1627,1.03,2.3338,-5.3696,1.7458,20.998,11.923,-0.50076,0,0,0,2.919,10.036,2.7728,10.539,112.23,-11.97,-110.91,151.09,469.95,-645.89
8.74,-1.3707,-6.7893,2.6498,0.16279,0.45187,0.3755,0.79266,-17.851,-1.044,1.0193,2.7148,-5.0975,1.6582,22.127,11.825,-1.6369,0,0,0,2.4817,10.267,3.3963,10.636,113.48,-7.677,-115.79,97.342,387.84,-327.59
8.75,-1.5481,-6.7992,2.6599,0.18741,0.46282,0.39513,0.77107,-17.624,-0.92606,0.99713,2.9851,-4.6838,1.5708,23.266,11.766,-2.8058,0,0,0,2.2167,10.472,4.0996,10.612,114.17,-4.224,-117.46,39.136,302.39,-8.3751
8.76,-1.7231,-6.8078,2.6697,0.21414,0.46941,0.41764,0.74792,-17.386,-0.80856,0.96321,3.128,-4.161,1.4863,24.408,11.738,-3.9756,0,0,0,2.1786,10.639,4.8535,10.449,114.25,-1.6327,-115.98,-22.682,215.89,301.92
8.77,-1.8957,-6.8153,2.6791,0.24219,0.47138,0.44216,0.72363,-17.136,-0.69123,0.91772,3.1333,-3.5766,1.4073,25.549,11.731,-5.1154,0,0,0,2.3844,10.763,5.6187,10.163,113.7,0.098038,-111.49,-87.27,130.67,593.48
8.78,-2.0658,-6.8217,2.688,0.27053,0.469,0.46752,0.69877,-16.875,-0.5739,0.8611,3.0011,-2.9851,1.3358,26.68,11.737,-6.1961,0,0,0,2.8122,10.843,6.3539,9.8022,112.5,0.99256,-104.21,-153.78,49.029,856.49
8.79,-2.2332,-6.8268,2.6963,0.298,0.46301,0.49239,0.67407,-16.602,-0.45647,0.79408,2.7456,-2.4382,1.2733,27.796,11.748,-7.1914,0,0,0,3.408,10.883,7.0224,9.431,110.62,1.0983,-94.484,-221.38,-26.707,1081.1
8.8,-2.3978,-6.8308,2.7039,0.32354,0.45457,0.51547,0.65036,-16.319,-0.33894,0.71763,2.3938,-1.9744,1.2201,28.89,11.757,-8.079,0,0,0,4.099,10.896,7.5955,9.1164,108.07,0.4858,-82.746,-289.22,-94.23,1257.6
8.81,-2.5596,-6.8336,2.7107,0.34641,0.44495,0.53575,0.62848,-16.025,-0.22137,0.63292,1.981,-1.6131,1.1756,29.956,11.756,-8.8414,0,0,0,4.8096,10.901,8.0527,8.914,104.84,-0.75133,-69.525,-356.46,-151.31,1376.5
8.82,-2.7183,-6.8352,2.7165,0.36625,0.43532,0.5526,0.60909,-15.72,-0.10388,0.54126,1.5433,-1.3545,1.1383,30.985,11.74,-9.4666,0,0,0,5.4853,10.906,8.4014,8.8408,100.95,-2.5031,-55.413,-422.18,-197.25,1436.7
8.83,-2.8739,-6.8357,2.7215,0.38307,0.42657,0.56579,0.5926,-15.405,0.013362,0.44406,1.1098,-1.1851,1.1066,31.972,11.704,-9.9485,0,0,0,6.0978,10.914,8.6661,8.8804,96.407,-4.6615,-40.967,-485.38,-232.74,1444.4
8.84,-3.0264,-6.835,2.7254,0.39709,0.41927,0.5754,0.57918,-15.081,0.13013,0.34277,0.7003,-1.0848,1.079,32.911,11.646,-10.286,0,0,0,6.6343,10.928,8.8654,9.0103,91.251,-7.1256,-26.679,-545.09,-258.52,1406.1
8.85,-3.1755,-6.8331,2.7283,0.40866,0.41366,0.58169,0.56878,-14.747,0.24619,0.2388,0.32693,-1.0329,1.0543,33.795,11.561,-10.484,0,0,0,7.0931,10.948,9.0126,9.2066,85.52,-9.802,-12.977,-600.31,-275.33,1328.4
8.86,-3.3213,-6.83,2.7302,0.41816,0.4098,0.58502,0.56122,-14.405,0.36126,0.13353,-0.0040968,-1.0111,1.0313,34.62,11.449,-10.549,0,0,0,7.4799,10.974,9.1172,9.447,79.263,-12.605,-0.22182,-650.06,-283.89,1217.7
8.87,-3.4636,-6.8258,2.731,0.42594,0.40755,0.58578,0.55619,-14.055,0.47508,0.028226,-0.29022,-1.0051,1.0093,35.379,11.309,-10.493,0,0,0,7.8039,11.004,9.1868,9.7119,72.54,-15.455,11.288,-693.35,-284.95,1080.5
8.88,-3.6023,-6.8205,2.7307,0.43232,0.40671,0.58438,0.55335,-13.698,0.58735,-0.075962,-0.53095,-1.0048,0.98756,36.069,11.14,-10.328,0,0,0,8.0753,11.033,9.2276,9.9848,65.421,-18.281,21.321,-729.2,-279.25,923.31
8.89,-3.7375,-6.8141,2.7295,0.43758,0.407,0.58122,0.55232,-13.334,0.69779,-0.17803,-0.72693,-1.0038,0.96573,36.686,10.944,-10.072,0,0,0,8.3041,11.058,9.2452,10.252,57.984,-21.02,29.71,-756.6,-267.51,752.68
8.9,-3.869,-6.8066,2.7272,0.44199,0.40813,0.57669,0.55273,-12.964,0.80613,-0.27715,-0.87946,-0.99841,0.94353,37.228,10.72,-9.74,0,0,0,8.4987,11.075,9.2446,10.503,50.32,-23.614,36.351,-774.58,-250.48,575.07
8.91,-3.9968,-6.798,2.7239,0.44578,0.40981,0.57116,0.55417,-12.59,0.91211,-0.37264,-0.9903,-0.98762,0.92086,37.692,10.472,-9.3507,0,0,0,8.6655,11.084,9.2305,10.73,42.528,-26.014,41.209,-782.15,-228.89,396.99
8.92,-4.1208,-6.7884,2.7197,0.44918,0.41176,0.565,0.55629,-12.211,1.0155,-0.46403,-1.0618,-0.97182,0.89773,38.079,10.201,-8.9216,0,0,0,8.809,11.081,9.2074,10.925,34.715,-28.179,44.311,-778.32,-203.48,224.92
8.93,-4.241,-6.7777,2.7147,0.45241,0.41372,0.55856,0.55872,-11.828,1.1161,-0.551,-1.0968,-0.95237,0.87423,38.387,9.9093,-8.47,0,0,0,8.9319,11.067,9.1794,11.084,27.002,-30.073,45.75,-762.1,-174.98,65.383
8.94,-4.3573,-6.766,2.7087,0.45568,0.41548,0.55213,0.56115,-11.443,1.2136,-0.6334,-1.0992,-0.93099,0.85053,38.619,9.6003,-8.0117,0,0,0,9.035,11.042,9.1509,11.205,19.518,-31.671,45.682,-732.5,-144.14,-75.14
8.95,-4.4698,-6.7534,2.702,0.45917,0.41685,0.546,0.56328,-11.056,1.308,-0.71126,-1.0737,-0.90935,0.8268,38.779,9.2769,-7.5606,0,0,0,9.1179,11.007,9.1258,11.284,12.4,-32.951,44.332,-688.54,-111.68,-190.14
8.96,-4.5785,-6.7399,2.6945,0.46303,0.4177,0.54039,0.56489,-10.668,1.3991,-0.78468,-1.0262,-0.8887,0.80325,38.869,8.9424,-7.1283,0,0,0,9.1788,10.966,9.1074,11.322,5.798,-33.901,41.985,-629.44,-78.327,-273.8
8.97,-4.6832,-6.7255,2.6863,0.46739,0.41796,0.53547,0.5658,-10.279,1.4868,-0.85391,-0.96311,-0.86971,0.78002,38.897,8.6,-6.7232,0,0,0,9.2135,10.923,9.091,11.328,-0.14238,-34.516,38.959,-556.53,-44.656,-326.68
8.98,-4.784,-6.7102,2.6775,0.47232,0.41756,0.53134,0.5659,-9.8901,1.5711,-0.91925,-0.88995,-0.85234,0.75706,38.869,8.2532,-6.3505,0,0,0,9.2181,10.883,9.069,11.313,-5.2947,-34.795,35.54,-472.24,-11.154,-352.84
8.99,-4.881,-6.694,2.668,0.47786,0.41649,0.52805,0.56511,-9.5017,1.6519,-0.98104,-0.81139,-0.83608,0.73421,38.794,7.9052,-6.0129,0,0,0,9.1913,10.852,9.0365,11.289,-9.5575,-34.741,31.977,-379.05,21.692,-356.39
9,-4.9741,-6.6771,2.6579,0.48401,0.41477,0.52563,0.5634,-9.1143,1.7292,-1.0396,-0.7313,-0.82012,0.71119,38.681,7.5595,-5.7107,0,0,0,9.1339,10.832,8.9909,11.263,-12.854,-34.365,28.474,-279.41,53.391,-341.44
9.01,-5.0633,-6.6595,2.6472,0.49075,0.4124,0.52404,0.56078,-8.7282,1.8031,-1.0954,-0.65281,-0.80358,0.68767,38.54,7.219,-5.4426,0,0,0,9.0486,10.825,8.9313,11.239,-15.132,-33.679,25.196,-175.79,83.456,-312.09
9.02,-5.1486,-6.6411,2.636,0.49802,0.40942,0.52325,0.55728,-8.3436,1.8736,-1.1486,-0.5784,-0.78562,0.6633,38.382,6.8868,-5.2056,0,0,0,8.9401,10.832,8.8587,11.223,-16.365,-32.703,22.267,-70.657,111.4,-272.45
